Duration => 92
UI Thread => 514
Worker Thread => 575

----------------StartUI----------------
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 175
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 104
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String)>: 104
<android.content.res.Resources: java.io.InputStream openRawResource(int)>: 52
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 30
<java.io.FileOutputStream: void write(byte[])>: 25
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int)>: 9
<java.io.PrintWriter: void write(java.lang.String)>: 8
<android.database.sqlite.SQLiteDatabase: int update(java.lang.String,android.content.ContentValues,java.lang.String,java.lang.String[])>: 5
<android.database.sqlite.SQLiteDatabase: long insertWithOnConflict(java.lang.String,java.lang.String,android.content.ContentValues,int)>: 2
----------------StartWorker----------------
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 102
<java.net.Socket: void close()>: 86
<java.io.PrintWriter: void write(java.lang.String)>: 63
<java.net.URLConnection: java.io.InputStream getInputStream()>: 57
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 34
<java.net.HttpURLConnection: int getResponseCode()>: 31
<java.io.InputStream: int read(byte[])>: 31
<java.net.HttpURLConnection: java.lang.String getResponseMessage()>: 29
<java.io.BufferedReader: java.lang.String readLine()>: 28
<e.a.b.q0.l.g: int read(byte[])>: 28
<e.a.b.q0.l.e: int read(byte[])>: 28
<java.io.InputStream: int read()>: 27
<java.io.Writer: void write(java.lang.String)>: 23
<java.net.Socket: java.io.OutputStream getOutputStream()>: 2
<java.net.Socket: java.io.InputStream getInputStream()>: 2
<java.io.Reader: int read(char[])>: 2
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int)>: 1
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>: 1
