Duration => 1730
UI Thread => 701
Worker Thread => 749

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 156
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 70
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 69
<java.io.File: void <init>(java.io.File,java.lang.String)>: 57
<android.database.sqlite.SQLiteDatabase: int delete(java.lang.String,java.lang.String,java.lang.String[])>: 46
<java.lang.String: int hashCode()>: 46
<java.io.InputStream: void close()>: 40
<java.io.PrintStream: void println(java.lang.String)>: 25
<android.database.Cursor: void close()>: 25
<java.lang.Enum: boolean equals(java.lang.Object)>: 23
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 23
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String,java.lang.Object[])>: 23
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 20
<java.io.PrintStream: void println(java.lang.Object)>: 20
<android.net.http.AndroidHttpClient: android.net.http.AndroidHttpClient newInstance(java.lang.String)>: 19
<java.lang.Object: boolean equals(java.lang.Object)>: 4
<java.io.File: boolean isDirectory()>: 2
<java.io.File: void <init>(java.lang.String)>: 2
<java.io.OutputStream: void close()>: 1
<android.net.wifi.WifiManager: android.net.wifi.WifiInfo getConnectionInfo()>: 1
<java.net.URL: void <init>(java.lang.String)>: 1
<java.net.URL: java.lang.String toString()>: 1
<java.io.OutputStream: void write(byte[],int,int)>: 1
<java.io.InputStreamReader: void close()>: 1
<java.io.File: java.lang.String getName()>: 1
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 1
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String,java.lang.String)>: 1
<java.net.URL: java.net.URLConnection openConnection()>: 1
<java.net.URLConnection: java.lang.String getHeaderField(java.lang.String)>: 1
<java.net.URL: java.lang.String getFile()>: 1
<java.io.InputStreamReader: void <init>(java.io.InputStream)>: 1
<java.io.File: java.lang.String getPath()>: 1
<java.io.OutputStream: void flush()>: 1
<java.net.URLConnection: java.io.InputStream getInputStream()>: 1
<java.io.File: boolean exists()>: 1
<java.io.BufferedReader: java.lang.String readLine()>: 1
<java.io.InputStream: int read(byte[],int,int)>: 1
<java.io.FileOutputStream: void <init>(java.io.File)>: 1
<android.net.wifi.WifiManager: boolean isWifiEnabled()>: 1
<android.net.wifi.WifiInfo: java.lang.String getSSID()>: 1
<java.io.File: java.io.File[] listFiles()>: 1
<com.opticsplanet.opcart.commons.legacy.models.rawmodels.Country: boolean equals(java.lang.Object)>: 1
<java.net.URLConnection: java.net.URL getURL()>: 1
<java.net.HttpURLConnection: void setFollowRedirects(boolean)>: 1
<java.io.InputStreamReader: void <init>(java.io.InputStream,java.lang.String)>: 1
<java.net.HttpURLConnection: void setInstanceFollowRedirects(boolean)>: 1
<java.io.File: java.io.File getParentFile()>: 1
<java.io.BufferedReader: void <init>(java.io.Reader)>: 1
<java.io.File: boolean mkdirs()>: 1
----------------StartWorker----------------
<java.lang.String: boolean equals(java.lang.Object)>: 201
<java.lang.Object: boolean equals(java.lang.Object)>: 137
<java.io.InputStream: void close()>: 30
<java.lang.Object: java.lang.String toString()>: 23
<java.io.BufferedReader: java.lang.String readLine()>: 22
<java.net.URL: void <init>(java.lang.String)>: 22
<java.net.URL: java.lang.String toString()>: 22
<java.io.InputStreamReader: void close()>: 22
<com.opticsplanet.opcart.commons.legacy.models.rawmodels.Country: boolean equals(java.lang.Object)>: 22
<java.net.URL: java.net.URLConnection openConnection()>: 22
<java.net.URLConnection: java.lang.String getHeaderField(java.lang.String)>: 22
<java.net.URLConnection: java.net.URL getURL()>: 22
<java.io.InputStreamReader: void <init>(java.io.InputStream)>: 22
<java.net.HttpURLConnection: void setFollowRedirects(boolean)>: 22
<java.io.InputStreamReader: void <init>(java.io.InputStream,java.lang.String)>: 22
<java.net.HttpURLConnection: void setInstanceFollowRedirects(boolean)>: 22
<java.io.BufferedReader: void <init>(java.io.Reader)>: 22
<java.net.URLConnection: java.io.InputStream getInputStream()>: 22
<java.io.PrintStream: void println(java.lang.String)>: 21
<java.io.File: void <init>(java.io.File,java.lang.String)>: 12
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 4
<android.net.http.AndroidHttpClient: android.net.http.AndroidHttpClient newInstance(java.lang.String)>: 4
<java.io.PrintStream: void println(java.lang.Object)>: 4
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 1
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 1
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String,java.lang.Object[])>: 1
<android.database.Cursor: void close()>: 1
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 1
