Duration => 919
UI Thread => 706
Worker Thread => 6155

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 644
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 8
<java.lang.Integer: boolean equals(java.lang.Object)>: 7
<java.io.File: void <init>(java.io.File,java.lang.String)>: 4
<java.io.File: boolean exists()>: 4
<android.net.NetworkInfo: boolean isConnected()>: 3
<android.database.Cursor: void close()>: 3
<java.io.File: void <init>(java.lang.String)>: 3
<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>: 2
<java.lang.Object: boolean equals(java.lang.Object)>: 2
<android.net.Uri$Builder: java.lang.String toString()>: 2
<android.net.Uri$Builder: android.net.Uri$Builder appendQueryParameter(java.lang.String,java.lang.String)>: 2
<java.io.BufferedWriter: void <init>(java.io.Writer,int)>: 1
<java.io.BufferedReader: java.lang.String readLine()>: 1
<java.io.OutputStreamWriter: void <init>(java.io.OutputStream)>: 1
<android.net.wifi.WifiManager: android.net.wifi.WifiInfo getConnectionInfo()>: 1
<bpq: boolean equals(java.lang.Object)>: 1
<android.graphics.Bitmap: void recycle()>: 1
<android.net.Uri$Builder: android.net.Uri build()>: 1
<java.io.StringWriter: void <init>()>: 1
<android.net.wifi.WifiInfo: java.lang.String getSSID()>: 1
<android.net.Uri$Builder: android.net.Uri$Builder appendPath(java.lang.String)>: 1
<java.util.AbstractSet: boolean equals(java.lang.Object)>: 1
<java.io.PrintWriter: void <init>(java.io.Writer)>: 1
<java.io.BufferedWriter: void close()>: 1
<java.io.StringWriter: java.lang.String toString()>: 1
<java.io.InputStreamReader: void <init>(java.io.InputStream)>: 1
<java.lang.Enum: boolean equals(java.lang.Object)>: 1
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 1
<java.util.AbstractList: boolean equals(java.lang.Object)>: 1
<java.io.BufferedReader: void <init>(java.io.Reader)>: 1
<java.io.FileWriter: void <init>(java.io.File)>: 1
<java.io.Writer: void write(java.lang.String)>: 1
<java.io.BufferedWriter: void <init>(java.io.Writer)>: 1
----------------StartWorker----------------
<java.lang.String: boolean equals(java.lang.Object)>: 954
<java.io.File: boolean exists()>: 208
<java.io.File: void <init>(java.io.File,java.lang.String)>: 182
<java.io.IOException: void <init>(java.lang.String)>: 176
<org.joda.time.DateTimeZone: boolean equals(java.lang.Object)>: 160
<java.io.DataInput: int readUnsignedByte()>: 160
<java.io.FileInputStream: void close()>: 156
<java.io.FileInputStream: int available()>: 124
<java.io.FileInputStream: int read(byte[],int,int)>: 124
<java.io.FileInputStream: void <init>(java.io.File)>: 120
<java.io.DataInput: java.lang.String readUTF()>: 120
<java.io.File: java.lang.String getAbsolutePath()>: 120
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 111
<java.io.FileOutputStream: void close()>: 102
<java.io.ByteArrayOutputStream: void <init>()>: 102
<java.io.File: boolean delete()>: 96
<java.lang.Object: boolean equals(java.lang.Object)>: 92
<java.io.DataInputStream: void <init>(java.io.InputStream)>: 80
<java.io.DataInput: boolean readBoolean()>: 80
<java.io.InputStream: void close()>: 78
<java.net.URL: void <init>(java.lang.String)>: 78
<java.io.BufferedReader: java.lang.String readLine()>: 72
<java.io.FileOutputStream: void <init>(java.io.File)>: 72
<java.io.BufferedReader: void <init>(java.io.Reader)>: 72
<java.io.ByteArrayOutputStream: byte[] toByteArray()>: 70
<java.io.FileOutputStream: void write(byte[])>: 70
<java.io.File: java.lang.String getCanonicalPath()>: 64
<android.net.NetworkInfo: boolean isConnected()>: 64
<java.io.File: void <init>(java.lang.String,java.lang.String)>: 64
<java.io.FileInputStream: int read(byte[])>: 64
<java.io.PrintStream: void flush()>: 62
<java.io.PrintStream: void <init>(java.io.OutputStream)>: 62
<java.io.FilterInputStream: void close()>: 48
<java.io.FilterOutputStream: void close()>: 48
<java.net.URL: java.net.URLConnection openConnection()>: 46
<java.io.BufferedInputStream: void close()>: 46
<java.io.BufferedInputStream: void <init>(java.io.InputStream)>: 46
<java.net.URLConnection: java.io.InputStream getInputStream()>: 46
<java.io.InputStreamReader: void <init>(java.io.InputStream)>: 40
<java.io.DataInputStream: int readUnsignedShort()>: 40
<java.io.DataInput: int readInt()>: 40
<java.io.DataInput: long readLong()>: 40
<java.io.DataInput: byte readByte()>: 40
<org.joda.time.tz.DateTimeZoneBuilder$OfYear: boolean equals(java.lang.Object)>: 40
<java.io.File: void <init>(java.lang.String)>: 40
<java.io.DataInput: int readUnsignedShort()>: 40
<org.joda.time.tz.DateTimeZoneBuilder$DSTZone: boolean equals(java.lang.Object)>: 40
