Duration => 6614
UI Thread => 767
Worker Thread => 8578

----------------StartUI----------------
<java.lang.Object: boolean equals(java.lang.Object)>: 226
<java.lang.String: boolean equals(java.lang.Object)>: 137
<org.joda.time.DateTimeZone: boolean equals(java.lang.Object)>: 124
<org.joda.time.a.e: boolean equals(java.lang.Object)>: 56
<android.database.ContentObserver: void <init>(android.os.Handler)>: 31
<java.io.File: void <init>(java.lang.String)>: 14
<java.io.File: boolean exists()>: 11
<java.io.PrintWriter: void print(java.lang.Object)>: 10
<java.io.PrintWriter: void print(java.lang.String)>: 10
<java.io.File: java.lang.String getAbsolutePath()>: 10
<android.database.Cursor: void close()>: 10
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 9
<java.lang.String: int hashCode()>: 9
<java.io.File: java.lang.String getPath()>: 8
<com.vividsolutions.jts.geom.a: boolean equals(java.lang.Object)>: 6
<android.graphics.BitmapFactory$Options: void <init>()>: 5
<java.io.PrintWriter: void <init>(java.io.OutputStream)>: 5
<java.io.File: boolean createNewFile()>: 5
<android.net.Uri: android.net.Uri fromFile(java.io.File)>: 5
<java.io.PrintWriter: void print(int)>: 5
<java.io.PrintWriter: void flush()>: 5
<java.io.FileOutputStream: void <init>(java.io.File,boolean)>: 5
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeFile(java.lang.String,android.graphics.BitmapFactory$Options)>: 5
<java.io.File: boolean mkdir()>: 5
<java.io.File: void <init>(java.io.File,java.lang.String)>: 5
<java.io.PrintWriter: void print(char)>: 5
<java.io.Closeable: void close()>: 4
<android.net.NetworkInfo: boolean isConnected()>: 4
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 4
<android.net.wifi.p2p.WifiP2pManager: void removeGroup(android.net.wifi.p2p.WifiP2pManager$Channel,android.net.wifi.p2p.WifiP2pManager$ActionListener)>: 4
<org.joda.time.f.b$d: boolean equals(java.lang.Object)>: 3
<org.joda.time.f.b$b: boolean equals(java.lang.Object)>: 3
<java.lang.Object: int hashCode()>: 3
<java.io.File: boolean mkdirs()>: 3
<org.joda.time.f.b$a: boolean equals(java.lang.Object)>: 3
<java.io.InvalidObjectException: void <init>(java.lang.String)>: 2
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 1
<android.net.wifi.WifiManager: boolean isWifiEnabled()>: 1
<java.io.ObjectInputStream: void <init>(java.io.InputStream)>: 1
<java.lang.Enum: boolean equals(java.lang.Object)>: 1
<java.io.File: boolean isFile()>: 1
<java.io.ObjectInputStream: void close()>: 1
<java.io.FileInputStream: void close()>: 1
<java.io.ObjectInputStream: java.lang.Object readObject()>: 1
----------------StartWorker----------------
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 1432
<java.lang.String: boolean equals(java.lang.Object)>: 938
<org.joda.time.DateTimeZone: boolean equals(java.lang.Object)>: 348
<java.io.IOException: void <init>(java.lang.String)>: 343
<java.io.DataInput: int readUnsignedByte()>: 272
<com.vividsolutions.jts.geom.a: boolean equals(java.lang.Object)>: 258
<java.io.OutputStream: void write(byte[])>: 220
<java.io.DataInput: java.lang.String readUTF()>: 204
<android.database.Cursor: void close()>: 188
<java.io.OutputStream: void flush()>: 177
<java.io.InputStream: int read()>: 176
<java.lang.Object: boolean equals(java.lang.Object)>: 152
<java.io.File: boolean exists()>: 152
<java.io.DataInputStream: void <init>(java.io.InputStream)>: 136
<java.io.DataInput: boolean readBoolean()>: 136
<java.io.File: java.lang.String getAbsolutePath()>: 124
<java.io.File: void <init>(java.io.File,java.lang.String)>: 112
<java.io.File: void <init>(java.lang.String)>: 110
<java.io.Closeable: void close()>: 92
<java.io.FileOutputStream: void close()>: 90
<java.io.PrintWriter: void <init>(java.io.OutputStream)>: 84
<java.io.FileOutputStream: void <init>(java.io.File,boolean)>: 84
<java.lang.String: int hashCode()>: 84
<java.io.PrintWriter: void flush()>: 84
<java.io.PrintWriter: void print(java.lang.Object)>: 79
<java.io.PrintWriter: void print(java.lang.String)>: 79
<java.io.InputStream: void close()>: 69
<java.io.FileInputStream: void <init>(java.io.File)>: 68
<java.io.File: boolean isDirectory()>: 68
<java.io.DataInputStream: int readUnsignedShort()>: 68
<java.io.DataInput: int readInt()>: 68
<java.io.FilterInputStream: void close()>: 68
<java.io.DataInput: long readLong()>: 68
<java.io.DataInput: byte readByte()>: 68
<java.io.DataInput: int readUnsignedShort()>: 68
<java.io.DataInputStream: java.lang.String readUTF()>: 68
<org.joda.time.f.b$b: boolean equals(java.lang.Object)>: 53
<org.joda.time.f.b$a: boolean equals(java.lang.Object)>: 53
<org.joda.time.f.b$d: boolean equals(java.lang.Object)>: 53
<java.lang.Object: int hashCode()>: 48
<java.io.File: java.lang.String getPath()>: 46
<java.io.OutputStream: void write(byte[],int,int)>: 45
<android.bluetooth.BluetoothSocket: void close()>: 45
<java.io.FileInputStream: void close()>: 45
<java.io.InputStream: int read(byte[])>: 45
<java.net.Socket: void close()>: 45
<android.os.ParcelFileDescriptor: void close()>: 45
<android.net.wifi.WifiManager: boolean disconnect()>: 44
<android.net.wifi.p2p.WifiP2pManager: android.net.wifi.p2p.WifiP2pManager$Channel initialize(android.content.Context,android.os.Looper,android.net.wifi.p2p.WifiP2pManager$ChannelListener)>: 44
<java.nio.ByteBuffer: java.nio.ByteBuffer wrap(byte[])>: 44
<java.lang.Double: boolean equals(java.lang.Object)>: 44
<java.net.Socket: java.io.InputStream getInputStream()>: 44
<android.net.NetworkInfo: java.lang.String getExtraInfo()>: 44
<java.net.Socket: void <init>(java.lang.String,int)>: 44
<java.io.ObjectOutputStream: void <init>(java.io.OutputStream)>: 44
<android.net.wifi.WifiManager: int addNetwork(android.net.wifi.WifiConfiguration)>: 44
<java.nio.charset.Charset: java.nio.charset.Charset forName(java.lang.String)>: 44
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 44
<java.io.FileInputStream: void <init>(java.io.FileDescriptor)>: 44
<android.net.wifi.WifiManager: boolean enableNetwork(int,boolean)>: 44
<java.io.InputStream: int read(byte[],int,int)>: 44
<java.io.ObjectOutputStream: void writeObject(java.lang.Object)>: 44
<java.net.Socket: java.io.OutputStream getOutputStream()>: 44
<java.io.FileOutputStream: void <init>(java.io.FileDescriptor)>: 44
<android.net.NetworkInfo: boolean isConnected()>: 44
<java.io.ObjectOutputStream: void close()>: 44
<android.net.wifi.WifiConfiguration: void <init>()>: 44
<java.io.File: boolean mkdirs()>: 44
<android.database.ContentObserver: void <init>(android.os.Handler)>: 41
<java.io.File: boolean mkdir()>: 40
<java.io.File: boolean createNewFile()>: 40
<java.io.PrintWriter: void print(int)>: 40
<java.io.PrintWriter: void print(char)>: 40
<okhttp3.ac: void close()>: 12
<android.graphics.Bitmap: int getHeight()>: 8
<android.graphics.Bitmap: int getWidth()>: 8
<android.graphics.Bitmap: void recycle()>: 7
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int,android.graphics.Matrix,boolean)>: 6
<java.io.ByteArrayInputStream: void <init>(byte[])>: 6
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeFile(java.lang.String)>: 4
<java.io.ByteArrayOutputStream: void <init>()>: 4
<java.io.BufferedReader: void <init>(java.io.Reader,int)>: 3
<java.io.BufferedReader: java.lang.String readLine()>: 3
<android.graphics.Bitmap: boolean compress(android.graphics.Bitmap$CompressFormat,int,java.io.OutputStream)>: 3
<java.io.BufferedReader: void <init>(java.io.Reader)>: 3
<java.io.StringReader: void <init>(java.lang.String)>: 3
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeFile(java.lang.String,android.graphics.BitmapFactory$Options)>: 2
<java.io.OutputStream: void close()>: 2
<android.net.Uri: android.net.Uri fromFile(java.io.File)>: 2
<android.graphics.pdf.PdfDocument$PageInfo$Builder: android.graphics.pdf.PdfDocument$PageInfo create()>: 1
<java.io.ByteArrayOutputStream: byte[] toByteArray()>: 1
<android.graphics.pdf.PdfDocument: void writeTo(java.io.OutputStream)>: 1
<java.io.File: java.lang.String getName()>: 1
<java.io.ByteArrayOutputStream: java.lang.String toString(java.lang.String)>: 1
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap)>: 1
<android.graphics.pdf.PdfDocument$PageInfo$Builder: void <init>(int,int,int)>: 1
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 1
<android.graphics.BitmapFactory$Options: void <init>()>: 1
<android.graphics.pdf.PdfDocument: void close()>: 1
<android.graphics.pdf.PdfDocument: android.graphics.pdf.PdfDocument$Page startPage(android.graphics.pdf.PdfDocument$PageInfo)>: 1
<android.graphics.pdf.PdfDocument: void finishPage(android.graphics.pdf.PdfDocument$Page)>: 1
<android.graphics.Bitmap: android.graphics.Bitmap createScaledBitmap(android.graphics.Bitmap,int,int,boolean)>: 1
<android.graphics.pdf.PdfDocument$Page: android.graphics.Canvas getCanvas()>: 1
<java.io.FileOutputStream: void <init>(java.io.File)>: 1
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeByteArray(byte[],int,int)>: 1
<java.io.File: boolean delete()>: 1
<java.io.File: void <init>(java.lang.String,java.lang.String)>: 1
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int)>: 1
