Duration => 1083
UI Thread => 229
Worker Thread => 5892

----------------StartUI----------------
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 87
<android.database.sqlite.SQLiteDatabase: void beginTransaction()>: 67
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 59
<java.io.BufferedReader: java.lang.String readLine()>: 6
<java.io.InputStream: int read(byte[])>: 2
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 2
<java.io.OutputStream: void write(byte[])>: 2
<android.database.sqlite.SQLiteDatabase: int update(java.lang.String,android.content.ContentValues,java.lang.String,java.lang.String[])>: 2
<android.content.res.Resources: java.io.InputStream openRawResource(int)>: 1
<java.io.Writer: void write(java.lang.String)>: 1
----------------StartWorker----------------
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 1366
<java.io.InputStream: int read(byte[])>: 1158
<java.io.BufferedReader: java.lang.String readLine()>: 534
<java.io.OutputStream: void write(byte[])>: 404
<android.database.sqlite.SQLiteDatabase: void beginTransaction()>: 341
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>: 232
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int,android.graphics.Matrix,boolean)>: 174
<android.content.res.Resources: java.io.InputStream openRawResource(int)>: 119
<java.io.FileOutputStream: void write(byte[],int,int)>: 116
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 116
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int)>: 116
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 116
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream)>: 116
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>: 116
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 116
<android.database.sqlite.SQLiteDatabase: int update(java.lang.String,android.content.ContentValues,java.lang.String,java.lang.String[])>: 114
<java.net.URLConnection: java.lang.Object getContent()>: 58
<java.net.Socket: java.io.OutputStream getOutputStream()>: 58
<java.net.Socket: java.io.InputStream getInputStream()>: 58
<java.io.Reader: int read(char[])>: 58
<java.io.OutputStream: void write(byte[],int,int)>: 58
<java.net.Socket: void close()>: 58
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeFile(java.lang.String)>: 58
<java.io.DataInputStream: int read(byte[])>: 58
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 58
<java.net.URLConnection: java.io.InputStream getInputStream()>: 58
<java.io.Writer: void write(java.lang.String)>: 58
