Duration => 17957
UI Thread => 433
Worker Thread => 13411

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 109
<java.lang.Object: int hashCode()>: 27
<cme: void <init>(java.lang.String)>: 21
<java.io.File: void <init>(java.io.File,java.lang.String)>: 18
<java.lang.Object: boolean equals(java.lang.Object)>: 16
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 13
<java.net.InetAddress: java.lang.String getHostAddress()>: 10
<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>: 10
<java.net.NetworkInterface: java.util.Enumeration getNetworkInterfaces()>: 10
<java.net.NetworkInterface: java.util.Enumeration getInetAddresses()>: 10
<java.lang.String: int hashCode()>: 10
<android.net.NetworkInfo: boolean isConnected()>: 10
<java.net.InetAddress: boolean isLoopbackAddress()>: 10
<java.io.File: void <init>(java.lang.String)>: 9
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 6
<android.net.Uri$Builder: android.net.Uri build()>: 6
<java.io.InputStream: int read(byte[])>: 6
<java.io.File: boolean exists()>: 6
<java.net.CookieManager: void <init>()>: 6
<java.io.IOException: void <init>(java.lang.String)>: 6
<java.util.Locale: boolean equals(java.lang.Object)>: 6
<java.io.File: java.io.File getAbsoluteFile()>: 3
<java.io.Writer: void <init>()>: 3
<java.io.ByteArrayOutputStream: byte[] toByteArray()>: 3
<java.io.Closeable: void close()>: 3
<java.io.File: boolean isDirectory()>: 3
<dpb: void <init>(java.lang.String)>: 3
<java.io.PrintWriter: void println(java.lang.Object)>: 3
<java.io.InputStream: void close()>: 3
<java.io.File: long lastModified()>: 3
<java.io.File: long length()>: 3
<java.util.zip.ZipFile: void close()>: 3
<java.io.OutputStream: void write(byte[],int,int)>: 3
<android.net.Uri$Builder: android.net.Uri$Builder appendPath(java.lang.String)>: 3
<java.io.File: java.lang.String getName()>: 3
<java.nio.charset.Charset: java.nio.charset.Charset forName(java.lang.String)>: 3
<java.io.File: java.lang.String getPath()>: 3
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 3
<java.io.File: boolean mkdir()>: 3
<java.io.File: java.lang.String getCanonicalPath()>: 3
<android.net.NetworkInfo: boolean isConnectedOrConnecting()>: 3
<java.io.FileInputStream: void close()>: 3
<android.net.Uri$Builder: android.net.Uri$Builder appendQueryParameter(java.lang.String,java.lang.String)>: 3
<java.io.ByteArrayOutputStream: void <init>()>: 3
<android.net.Uri$Builder: android.net.Uri$Builder authority(java.lang.String)>: 3
<android.net.Uri$Builder: android.net.Uri$Builder scheme(java.lang.String)>: 3
<android.net.Uri$Builder: void <init>()>: 3
<java.io.PrintWriter: void <init>(java.io.Writer)>: 3
<java.io.PrintStream: void println(java.lang.Object)>: 3
<java.io.BufferedInputStream: void <init>(java.io.InputStream,int)>: 3
<java.lang.Boolean: boolean equals(java.lang.Object)>: 3
<java.io.InputStream: int available()>: 3
<java.io.StringReader: void <init>(java.lang.String)>: 3
<java.io.File: boolean mkdirs()>: 3
<java.io.EOFException: void <init>(java.lang.String)>: 3
<java.io.Reader: int read(char[],int,int)>: 3
<android.graphics.BitmapFactory$Options: void <init>()>: 1
<java.net.URLEncoder: java.lang.String encode(java.lang.String,java.lang.String)>: 1
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeByteArray(byte[],int,int,android.graphics.BitmapFactory$Options)>: 1
----------------StartWorker----------------
<java.lang.String: boolean equals(java.lang.Object)>: 1290
<fmb: void close()>: 390
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 320
<java.io.IOException: void <init>(java.lang.String)>: 294
<java.lang.Object: boolean equals(java.lang.Object)>: 270
<android.database.Cursor: void close()>: 270
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 250
<java.io.File: boolean exists()>: 234
<java.lang.String: int hashCode()>: 221
<java.io.File: boolean delete()>: 200
<java.io.File: void <init>(java.lang.String)>: 181
<java.lang.Object: int hashCode()>: 173
<java.io.File: void <init>(java.io.File,java.lang.String)>: 172
<android.database.sqlite.SQLiteDatabase: void endTransaction()>: 160
<android.database.sqlite.SQLiteDatabase: void setTransactionSuccessful()>: 160
<android.database.sqlite.SQLiteDatabase: void beginTransaction()>: 160
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>: 160
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 147
<java.io.InputStream: int read(byte[])>: 134
<java.nio.charset.Charset: java.nio.charset.Charset forName(java.lang.String)>: 128
<java.io.InputStream: void close()>: 127
<android.database.sqlite.SQLiteDatabase: int update(java.lang.String,android.content.ContentValues,java.lang.String,java.lang.String[])>: 110
<java.io.Closeable: void close()>: 107
<java.io.Writer: void write(java.lang.String)>: 100
<java.net.HttpURLConnection: int getResponseCode()>: 100
<java.io.File: long length()>: 97
<java.io.FileInputStream: void <init>(java.io.File)>: 90
<java.io.InputStream: long skip(long)>: 90
<java.io.OutputStream: void write(byte[],int,int)>: 87
<java.io.File: java.lang.String getPath()>: 87
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 84
<android.database.sqlite.SQLiteDatabase: int delete(java.lang.String,java.lang.String,java.lang.String[])>: 80
<ctt: void <init>(java.lang.String)>: 70
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 70
<java.io.EOFException: void <init>()>: 70
<cfm: void <init>(java.lang.String)>: 70
<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>: 70
<abq: void close()>: 70
<java.net.URLConnection: java.io.InputStream getInputStream()>: 70
<java.net.URLConnection: void setConnectTimeout(int)>: 70
<java.io.FileInputStream: void <init>(java.lang.String)>: 70
<android.database.sqlite.SQLiteDatabase: boolean inTransaction()>: 70
<java.io.File: java.lang.String getName()>: 67
<java.io.FileInputStream: void close()>: 67
<java.io.File: boolean mkdirs()>: 67
<android.net.Uri$Builder: android.net.Uri build()>: 64
<java.net.URLConnection: void setDoOutput(boolean)>: 60
<java.net.URLConnection: java.io.OutputStream getOutputStream()>: 60
<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>: 60
<java.net.URL: void <init>(java.lang.String)>: 60
<java.io.InputStream: int read(byte[],int,int)>: 60
<cek$c: void <init>(java.lang.String,java.lang.Throwable)>: 60
<java.io.FilterInputStream: int read()>: 60
<java.io.InputStream: int read()>: 60
<java.net.URL: java.net.URLConnection openConnection()>: 60
<java.nio.ByteBuffer: java.nio.ByteBuffer wrap(byte[])>: 60
<aim: void close()>: 60
<java.io.OutputStream: void close()>: 60
<java.net.URLConnection: void setReadTimeout(int)>: 60
<android.graphics.BitmapFactory$Options: void <init>()>: 59
<java.nio.ByteBuffer: java.nio.ByteBuffer allocate(int)>: 50
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 50
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String)>: 50
<java.io.OutputStream: void write(byte[])>: 50
<android.graphics.Bitmap: int getHeight()>: 50
<java.io.IOException: void <init>(java.lang.String,java.lang.Throwable)>: 50
<java.net.HttpURLConnection: java.io.InputStream getErrorStream()>: 50
<java.io.File: java.lang.String getAbsolutePath()>: 50
<android.graphics.Bitmap: void recycle()>: 50
<java.io.File: java.io.File getParentFile()>: 50
<java.io.BufferedInputStream: void <init>(java.io.InputStream)>: 50
<java.io.InputStream: boolean markSupported()>: 50
<cme: void <init>(java.lang.String)>: 49
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 47
<java.io.InputStream: void <init>()>: 40
<java.io.InputStream: void reset()>: 40
<java.io.File: boolean canRead()>: 40
<java.net.URLEncoder: java.lang.String encode(java.lang.String,java.lang.String)>: 40
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>: 40
<java.io.OutputStream: void <init>()>: 40
<java.net.URLConnection: void setDoInput(boolean)>: 40
