Duration => 2008
UI Thread => 396
Worker Thread => 3407

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 160
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 30
<android.net.Uri: java.lang.String decode(java.lang.String)>: 25
<java.lang.String: int hashCode()>: 23
<android.net.Uri$Builder: android.net.Uri$Builder appendQueryParameter(java.lang.String,java.lang.String)>: 19
<java.lang.Object: boolean equals(java.lang.Object)>: 14
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String)>: 12
<android.net.Uri$Builder: android.net.Uri build()>: 11
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 7
<java.io.File: void <init>(java.io.File,java.lang.String)>: 6
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 4
<java.io.File: boolean isDirectory()>: 4
<okio.Source: void close()>: 4
<android.net.NetworkInfo: boolean isAvailable()>: 4
<java.io.File: java.io.File[] listFiles()>: 4
<android.net.NetworkInfo: boolean isConnected()>: 4
<java.io.EOFException: void <init>()>: 4
<java.net.URL: void <init>(java.lang.String)>: 3
<okhttp3.ResponseBody: void close()>: 3
<java.nio.charset.Charset: java.nio.charset.Charset forName(java.lang.String)>: 3
<android.net.NetworkInfo: boolean isConnectedOrConnecting()>: 3
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeFile(java.lang.String)>: 3
<java.io.File: java.lang.String getAbsolutePath()>: 3
<java.io.InputStream: void close()>: 2
<android.net.Uri$Builder: android.net.Uri$Builder appendPath(java.lang.String)>: 2
<java.io.File: java.lang.String getName()>: 2
<java.io.InputStreamReader: void <init>(java.io.InputStream)>: 2
<android.net.Uri$Builder: java.lang.String toString()>: 2
<java.io.BufferedReader: java.lang.String readLine()>: 2
<java.io.InputStream: int read(byte[],int,int)>: 2
<java.io.InterruptedIOException: void <init>(java.lang.String)>: 2
<android.net.Uri$Builder: android.net.Uri$Builder appendEncodedPath(java.lang.String)>: 2
<java.io.File: boolean delete()>: 2
<java.io.IOException: void <init>(java.lang.Throwable)>: 2
<java.io.BufferedReader: void <init>(java.io.Reader)>: 2
<android.graphics.BitmapFactory$Options: void <init>()>: 1
<java.io.ByteArrayOutputStream: byte[] toByteArray()>: 1
<javax.crypto.CipherOutputStream: void write(byte[])>: 1
<java.io.BufferedWriter: void close()>: 1
<java.nio.ByteBuffer: java.nio.ByteBuffer allocate(int)>: 1
<java.net.CookieManager: void setCookiePolicy(java.net.CookiePolicy)>: 1
<java.io.BufferedWriter: void <init>(java.io.Writer)>: 1
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int,android.graphics.BitmapFactory$Options)>: 1
<java.io.File: boolean exists()>: 1
<javax.crypto.CipherOutputStream: void close()>: 1
<java.io.OutputStreamWriter: void <init>(java.io.OutputStream)>: 1
<java.io.ByteArrayInputStream: void <init>(byte[])>: 1
<java.io.BufferedReader: void close()>: 1
<java.io.ByteArrayOutputStream: void <init>()>: 1
<java.net.CookieManager: void <init>()>: 1
<javax.crypto.CipherInputStream: void close()>: 1
<javax.crypto.CipherOutputStream: void flush()>: 1
<android.graphics.drawable.BitmapDrawable: void <init>(android.content.res.Resources,android.graphics.Bitmap)>: 1
<java.io.File: void <init>(java.lang.String)>: 1
----------------StartWorker----------------
<java.lang.String: boolean equals(java.lang.Object)>: 553
<java.io.File: void <init>(java.lang.String)>: 120
<java.io.File: java.lang.String getAbsolutePath()>: 109
<java.io.File: boolean exists()>: 84
<java.io.BufferedReader: void <init>(java.io.Reader)>: 79
<java.lang.Object: boolean equals(java.lang.Object)>: 73
<java.io.File: void <init>(java.io.File,java.lang.String)>: 73
<java.io.ByteArrayOutputStream: byte[] toByteArray()>: 67
<java.io.BufferedReader: java.lang.String readLine()>: 67
<java.io.ByteArrayOutputStream: void <init>()>: 67
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 64
<java.io.File: java.lang.String getName()>: 60
<java.io.PrintStream: void println(java.lang.String)>: 60
