Duration => 9652
UI Thread => 11721
Worker Thread => 22255

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 2334
<java.io.File: boolean exists()>: 743
<java.lang.Enum: boolean equals(java.lang.Object)>: 662
<java.io.File: boolean delete()>: 537
<java.io.File: void <init>(java.io.File,java.lang.String)>: 411
<java.io.IOException: void <init>(java.lang.String)>: 399
<android.net.Uri$Builder: java.lang.String toString()>: 371
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 353
<java.io.IOException: void <init>()>: 330
<android.net.Uri$Builder: android.net.Uri$Builder appendQueryParameter(java.lang.String,java.lang.String)>: 303
<android.net.Uri$Builder: android.net.Uri$Builder path(java.lang.String)>: 297
<android.net.Uri$Builder: android.net.Uri$Builder authority(java.lang.String)>: 297
<android.net.Uri$Builder: android.net.Uri$Builder scheme(java.lang.String)>: 297
<android.net.Uri$Builder: void <init>()>: 297
<java.io.File: boolean isDirectory()>: 267
<java.lang.Object: int hashCode()>: 231
<java.io.File: void <init>(java.lang.String)>: 203
<java.io.File: boolean renameTo(java.io.File)>: 198
<java.io.PrintStream: void println(java.lang.String)>: 167
<java.io.File: java.io.File[] listFiles()>: 138
<java.io.File: boolean mkdirs()>: 135
<java.io.FileOutputStream: void <init>(java.io.File,boolean)>: 132
<java.io.OutputStreamWriter: void <init>(java.io.OutputStream,java.nio.charset.Charset)>: 132
<java.io.File: boolean mkdir()>: 132
<android.graphics.BitmapFactory$Options: void <init>()>: 132
<com.nostra13.universalimageloader.cache.disc.impl.ext.DiskLruCache: void close()>: 132
<java.io.Writer: void write(java.lang.String)>: 132
<java.io.BufferedWriter: void <init>(java.io.Writer)>: 132
<java.io.Writer: void close()>: 132
<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>: 81
<android.net.NetworkInfo: boolean isConnected()>: 75
<android.net.Uri$Builder: android.net.Uri$Builder encodedQuery(java.lang.String)>: 74
<android.net.Uri$Builder: android.net.Uri$Builder appendEncodedPath(java.lang.String)>: 74
<java.io.FileInputStream: void <init>(java.io.File)>: 67
<java.io.ByteArrayOutputStream: java.lang.String toString()>: 67
<android.graphics.drawable.BitmapDrawable: android.graphics.Bitmap getBitmap()>: 67
<java.io.FileNotFoundException: void <init>()>: 66
<java.io.File: long length()>: 66
<java.nio.charset.Charset: boolean equals(java.lang.Object)>: 66
<java.io.ByteArrayOutputStream: void <init>(int)>: 66
<java.io.File: boolean createNewFile()>: 66
<java.lang.String: int hashCode()>: 66
<java.io.Writer: void flush()>: 66
<java.io.Writer: java.io.Writer append(java.lang.CharSequence)>: 66
<java.nio.charset.Charset: java.nio.charset.Charset forName(java.lang.String)>: 66
<java.io.InputStream: int read(byte[],int,int)>: 66
<java.io.FileOutputStream: void <init>(java.io.File)>: 66
<java.io.File: java.lang.String getAbsolutePath()>: 66
<java.io.ByteArrayOutputStream: void write(byte[],int,int)>: 66
<java.io.EOFException: void <init>()>: 66
<java.lang.Object: java.lang.String toString()>: 62
<java.lang.Object: boolean equals(java.lang.Object)>: 47
<android.net.Uri: java.lang.String encode(java.lang.String)>: 24
<java.net.URLEncoder: java.lang.String encode(java.lang.String,java.lang.String)>: 17
<android.support.v4.app.Fragment: int hashCode()>: 13
<android.net.NetworkInfo: boolean isConnectedOrConnecting()>: 7
<android.graphics.Bitmap: int getRowBytes()>: 6
<java.io.OutputStream: void close()>: 6
<android.net.Uri$Builder: android.net.Uri build()>: 6
<android.graphics.Bitmap: int getHeight()>: 6
<android.net.NetworkInfo: boolean isAvailable()>: 6
<android.database.ContentObserver: void <init>(android.os.Handler)>: 4
<java.io.File: java.lang.String getName()>: 3
<java.net.URI: java.net.URI create(java.lang.String)>: 3
<java.net.CookieManager: void <init>(java.net.CookieStore,java.net.CookiePolicy)>: 3
