Duration => 5290
UI Thread => 638
Worker Thread => 13759

----------------StartUI----------------
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>: 284
<android.database.sqlite.SQLiteDatabase: long insertWithOnConflict(java.lang.String,java.lang.String,android.content.ContentValues,int)>: 256
<java.io.BufferedReader: java.lang.String readLine()>: 38
<java.io.Writer: void write(java.lang.String)>: 19
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>: 14
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 7
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int)>: 6
<android.database.sqlite.SQLiteDatabase: void beginTransaction()>: 6
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 5
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 2
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 1
----------------StartWorker----------------
<java.net.HttpURLConnection: int getResponseCode()>: 2226
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>: 1965
<java.io.InputStream: int read(byte[])>: 1735
<java.net.URLConnection: java.io.InputStream getInputStream()>: 1728
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 984
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 742
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>: 727
<java.io.BufferedReader: java.lang.String readLine()>: 711
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String)>: 492
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 492
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 252
<java.net.HttpURLConnection: java.lang.String getResponseMessage()>: 249
<java.io.FileOutputStream: void write(byte[],int,int)>: 249
<java.io.OutputStream: void write(byte[],int,int)>: 249
<android.database.sqlite.SQLiteDatabase: int update(java.lang.String,android.content.ContentValues,java.lang.String,java.lang.String[])>: 247
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int)>: 240
<android.database.sqlite.SQLiteDatabase: void beginTransaction()>: 240
<java.io.Writer: void write(java.lang.String)>: 231
