Duration => 5285
UI Thread => 12994
Worker Thread => 13552

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 2860
<java.lang.Object: boolean equals(java.lang.Object)>: 1027
<java.lang.String: int hashCode()>: 871
<java.lang.Object: int hashCode()>: 449
<java.io.OutputStream: void write(byte[],int,int)>: 446
<java.io.Writer: void write(char[],int,int)>: 407
<java.lang.Object: java.lang.String toString()>: 384
<java.lang.Boolean: boolean equals(java.lang.Object)>: 333
<com.fasterxml.jackson.databind.JavaType: boolean equals(java.lang.Object)>: 296
<java.io.IOException: void <init>(java.lang.String)>: 264
<com.fasterxml.jackson.databind.JavaType: int hashCode()>: 223
<java.io.InputStream: int read(byte[],int,int)>: 219
<java.nio.charset.Charset: java.nio.charset.Charset forName(java.lang.String)>: 195
<java.io.InputStream: void close()>: 177
<com.fasterxml.jackson.core.JsonParser: void close()>: 154
<com.fasterxml.jackson.core.base.ParserBase: void close()>: 148
<com.fasterxml.jackson.core.JsonGenerator: void close()>: 118
<java.net.URI: java.net.URI create(java.lang.String)>: 111
<java.io.OutputStream: void flush()>: 111
<java.io.OutputStream: void close()>: 111
<baj: int hashCode()>: 111
<java.io.CharConversionException: void <init>(java.lang.String)>: 108
<java.io.File: void <init>(java.lang.String)>: 108
<java.io.Closeable: void close()>: 101
<android.net.Uri$Builder: android.net.Uri build()>: 86
<java.net.URL: void <init>(java.lang.String)>: 86
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 82
<com.fasterxml.jackson.core.io.UTF8Writer: void write(int)>: 74
<java.net.InetAddress: java.lang.String toString()>: 74
<com.fasterxml.jackson.core.base.GeneratorBase: void close()>: 74
<com.fasterxml.jackson.databind.introspect.MemberKey: boolean equals(java.lang.Object)>: 74
<java.util.Locale: boolean equals(java.lang.Object)>: 74
<java.io.Writer: void flush()>: 74
<com.fasterxml.jackson.core.util.ByteArrayBuilder: void <init>()>: 74
<java.io.OutputStream: void write(byte[])>: 74
<java.io.Writer: void write(java.lang.String)>: 74
<java.io.OutputStream: void <init>()>: 74
<java.io.InputStream: void <init>()>: 71
<java.io.File: boolean exists()>: 69
<java.net.URL: java.net.URLConnection openConnection()>: 65
<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>: 65
<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>: 65
<java.net.URLConnection: void setDoOutput(boolean)>: 64
<java.io.File: java.lang.String getPath()>: 64
<java.io.BufferedReader: void <init>(java.io.Reader)>: 64
<java.io.InputStreamReader: void <init>(java.io.InputStream)>: 62
<java.io.BufferedReader: java.lang.String readLine()>: 62
<android.net.NetworkInfo: boolean isConnected()>: 56
<android.net.NetworkInfo: boolean isAvailable()>: 55
<agy$a: int hashCode()>: 52
<java.io.InputStream: int read(byte[])>: 40
<java.nio.ByteBuffer: java.nio.ByteBuffer wrap(byte[],int,int)>: 37
<ot: int hashCode()>: 37
<com.fasterxml.jackson.core.io.UTF8Writer: void write(java.lang.String,int,int)>: 37
<java.math.BigInteger: int hashCode()>: 37
<java.net.InetAddress: java.lang.String getHostAddress()>: 37
<android.support.v4.util.SimpleArrayMap: int hashCode()>: 37
<java.io.Reader: void close()>: 37
<java.nio.ByteBuffer: java.nio.ByteBuffer wrap(byte[])>: 37
<java.net.InetSocketAddress: int getPort()>: 37
<bak: int hashCode()>: 37
<java.net.InetSocketAddress: void <init>(java.lang.String,int)>: 37
<com.fasterxml.jackson.core.JsonProcessingException: void <init>(java.lang.String,java.lang.Throwable)>: 37
<java.net.InetSocketAddress: java.lang.String getHostName()>: 37
<com.fasterxml.jackson.core.io.MergedStream: int read(byte[],int,int)>: 37
<java.net.InetAddress: java.net.InetAddress getByName(java.lang.String)>: 37
<ow: int hashCode()>: 37
<com.fasterxml.jackson.databind.type.TypeBindings: boolean equals(java.lang.Object)>: 37
<java.io.Writer: void close()>: 37
<com.fasterxml.jackson.databind.util.TypeKey: int hashCode()>: 37
<com.fasterxml.jackson.core.JsonProcessingException: void <init>(java.lang.String)>: 37
<com.fasterxml.jackson.databind.PropertyName: boolean equals(java.lang.Object)>: 37
<wt: int hashCode()>: 37
<java.net.InetSocketAddress: java.net.InetAddress getAddress()>: 37
<java.lang.Double: int hashCode()>: 37
<java.io.Reader: int read(char[],int,int)>: 37
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 34
<java.io.ByteArrayInputStream: void <init>(byte[],int,int)>: 34
<java.io.Reader: void <init>()>: 34
<android.net.Uri$Builder: android.net.Uri$Builder authority(java.lang.String)>: 34
<android.net.Uri$Builder: android.net.Uri$Builder scheme(java.lang.String)>: 34
<android.net.Uri$Builder: void <init>()>: 34
<java.io.InputStreamReader: void <init>(java.io.InputStream,java.lang.String)>: 34
<java.io.PrintStream: void println(java.lang.String)>: 31
<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>: 28
<java.io.Writer: void <init>()>: 28
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 28
<java.io.IOException: void <init>()>: 27
<java.io.OutputStreamWriter: void <init>(java.io.OutputStream,java.lang.String)>: 27
<java.io.ByteArrayInputStream: void <init>(byte[])>: 27
<okhttp3.Response: void close()>: 27
<agy$a: boolean equals(java.lang.Object)>: 26
<android.net.Uri$Builder: android.net.Uri$Builder appendPath(java.lang.String)>: 26
<android.net.Uri$Builder: android.net.Uri$Builder appendQueryParameter(java.lang.String,java.lang.String)>: 26
<android.net.Uri: android.net.Uri fromParts(java.lang.String,java.lang.String,java.lang.String)>: 26
<android.content.pm.Signature: boolean equals(java.lang.Object)>: 26
<java.nio.charset.Charset: boolean equals(java.lang.Object)>: 21
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 21
<android.graphics.Bitmap: void setPixel(int,int,int)>: 21
<java.math.BigInteger: boolean equals(java.lang.Object)>: 21
<com.raise.andraise.apiv2.model.BaseResource: boolean equals(java.lang.Object)>: 20
<com.raise.andraise.apiv2.model.CardSettings: boolean equals(java.lang.Object)>: 20
<java.io.File: void <init>(java.io.File,java.lang.String)>: 16
<com.google.android.gms.internal.config.zzbg: void <init>(java.lang.String)>: 10
<java.io.FileInputStream: void close()>: 7
<java.io.FileInputStream: void <init>(java.io.File)>: 6
<java.nio.ByteBuffer: java.nio.ByteBuffer allocate(int)>: 6
<java.lang.Enum: boolean equals(java.lang.Object)>: 6
<java.io.StringReader: void <init>(java.lang.String)>: 6
