Duration => 4247
UI Thread => 2426
Worker Thread => 25349

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 859
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 202
<java.lang.Object: boolean equals(java.lang.Object)>: 123
<android.net.NetworkInfo: boolean isConnected()>: 112
<java.net.InetAddress: java.lang.String getHostAddress()>: 111
<java.net.NetworkInterface: java.util.Enumeration getNetworkInterfaces()>: 111
<java.net.NetworkInterface: java.util.Enumeration getInetAddresses()>: 111
<java.net.InetAddress: boolean isLoopbackAddress()>: 111
<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>: 106
<java.lang.String: int hashCode()>: 82
<java.io.PrintStream: void println(java.lang.Object)>: 63
<android.net.Uri: java.lang.String decode(java.lang.String)>: 36
<java.io.StringWriter: java.lang.String toString()>: 22
<java.io.StringWriter: void <init>()>: 22
<java.io.File: void <init>(java.lang.String)>: 19
<android.net.Uri: java.lang.String encode(java.lang.String)>: 18
<java.nio.ByteBuffer: java.nio.ByteBuffer allocate(int)>: 14
<java.net.URLEncoder: java.lang.String encode(java.lang.String,java.lang.String)>: 14
<android.graphics.drawable.BitmapDrawable: void <init>(android.content.res.Resources,android.graphics.Bitmap)>: 14
<android.net.Uri$Builder: android.net.Uri build()>: 11
<android.net.Uri$Builder: android.net.Uri$Builder appendQueryParameter(java.lang.String,java.lang.String)>: 11
<java.io.File: void <init>(java.io.File,java.lang.String)>: 11
<android.database.sqlite.SQLiteDatabase: int delete(java.lang.String,java.lang.String,java.lang.String[])>: 10
<java.lang.Object: int hashCode()>: 10
<android.database.Cursor: void close()>: 10
<java.io.BufferedReader: java.lang.String readLine()>: 8
<java.io.BufferedReader: void <init>(java.io.Reader)>: 8
<android.graphics.Bitmap$Config: android.graphics.Bitmap$Config[] values()>: 7
<android.graphics.BitmapFactory$Options: void <init>()>: 7
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int,android.graphics.Matrix,boolean)>: 7
<java.io.BufferedInputStream: void <init>(java.io.InputStream)>: 7
