Duration => 13714
UI Thread => 701
Worker Thread => 10390

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 94
<java.io.File: boolean exists()>: 69
<java.io.File: void <init>(java.lang.String)>: 63
<java.io.File: void <init>(java.lang.String,java.lang.String)>: 29
<java.io.File: java.lang.String getAbsolutePath()>: 27
<java.io.File: boolean delete()>: 26
<java.io.File: boolean isDirectory()>: 25
<java.io.File: boolean mkdirs()>: 19
<java.io.File: void <init>(java.io.File,java.lang.String)>: 18
<java.io.File: java.lang.String getName()>: 16
<java.io.FileOutputStream: void <init>(java.io.File)>: 16
<java.io.File: boolean renameTo(java.io.File)>: 12
<java.io.FileInputStream: void <init>(java.io.File)>: 12
<com.couchbase.lite.internal.database.sqlite.SQLiteClosable: void close()>: 12
<java.io.File: java.io.File[] listFiles(java.io.FilenameFilter)>: 12
<android.database.Cursor: void close()>: 10
<java.io.File: boolean createNewFile()>: 7
<java.io.FileOutputStream: void close()>: 7
<java.io.InputStream: void close()>: 6
<java.io.File: java.lang.String getPath()>: 6
<java.io.FileInputStream: void close()>: 6
<java.io.File: boolean canRead()>: 6
<java.io.RandomAccessFile: void close()>: 6
<java.io.PrintStream: void println(java.lang.String)>: 6
<java.io.RandomAccessFile: void <init>(java.io.File,java.lang.String)>: 6
<android.graphics.Bitmap: void recycle()>: 5
<java.lang.String: int hashCode()>: 5
<java.io.RandomAccessFile: java.lang.String readUTF()>: 5
<java.lang.Object: int hashCode()>: 5
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 5
<java.io.RandomAccessFile: int readInt()>: 4
<java.io.OutputStream: void flush()>: 4
<java.io.RandomAccessFile: boolean readBoolean()>: 4
<android.graphics.Bitmap: int getHeight()>: 4
<java.io.RandomAccessFile: long readLong()>: 4
<java.io.FileOutputStream: java.nio.channels.FileChannel getChannel()>: 3
<java.io.ByteArrayOutputStream: byte[] toByteArray()>: 3
<java.util.zip.ZipInputStream: void close()>: 3
<java.io.OutputStream: void close()>: 3
<java.nio.channels.spi.AbstractInterruptibleChannel: void close()>: 3
<java.io.FileOutputStream: void write(byte[],int,int)>: 3
<java.io.OutputStreamWriter: void close()>: 3
<android.net.Uri$Builder: android.net.Uri build()>: 3
<java.io.File: java.lang.String[] list()>: 3
<java.io.InputStream: int read(byte[])>: 3
<java.io.OutputStream: void write(byte[],int,int)>: 3
<java.io.InputStreamReader: void close()>: 3
<java.io.StringWriter: java.lang.String toString()>: 3
<java.io.FileInputStream: java.nio.channels.FileChannel getChannel()>: 3
<java.io.InputStreamReader: void <init>(java.io.InputStream)>: 3
<java.io.File: boolean mkdir()>: 3
<java.io.Writer: void write(java.lang.String)>: 3
<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>: 3
<java.io.BufferedReader: java.lang.String readLine()>: 3
<java.io.InputStream: int read(byte[],int,int)>: 3
<java.io.OutputStreamWriter: void <init>(java.io.OutputStream)>: 3
<com.couchbase.lite.internal.database.sqlite.SQLiteConnectionPool: void close()>: 3
<java.io.BufferedReader: void close()>: 3
<java.io.FilterOutputStream: void write(byte[])>: 3
<java.io.ByteArrayOutputStream: void <init>()>: 3
<java.io.StringWriter: void <init>()>: 3
<java.io.FilterOutputStream: void close()>: 3
<java.io.IOException: void <init>(java.lang.String)>: 3
<java.io.File: java.io.File[] listFiles()>: 3
<java.io.PrintWriter: void <init>(java.io.Writer)>: 3
<java.io.File: void deleteOnExit()>: 3
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeFile(java.lang.String)>: 3
<java.io.ByteArrayOutputStream: void close()>: 3
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int)>: 3
<java.io.ByteArrayOutputStream: void write(byte[],int,int)>: 3
<java.io.BufferedReader: void <init>(java.io.Reader)>: 3
<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>: 3
<com.couchbase.lite.internal.database.cursor.Cursor: void close()>: 3
<java.io.FilterInputStream: int read(byte[])>: 3
<android.graphics.BitmapFactory$Options: void <init>()>: 2
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 2
<android.graphics.Bitmap: android.graphics.Bitmap createScaledBitmap(android.graphics.Bitmap,int,int,boolean)>: 2
<android.graphics.Bitmap: int getWidth()>: 2
<android.graphics.Bitmap: boolean isRecycled()>: 2
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeFile(java.lang.String,android.graphics.BitmapFactory$Options)>: 2
<java.io.RandomAccessFile: void writeUTF(java.lang.String)>: 1
<android.database.ContentObserver: void <init>(android.os.Handler)>: 1
<java.lang.Object: boolean equals(java.lang.Object)>: 1
<java.lang.Enum: boolean equals(java.lang.Object)>: 1
<android.graphics.Bitmap: android.graphics.Bitmap copy(android.graphics.Bitmap$Config,boolean)>: 1
<java.io.File: boolean isFile()>: 1
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap)>: 1
<java.io.RandomAccessFile: void setLength(long)>: 1
<android.graphics.Bitmap: boolean compress(android.graphics.Bitmap$CompressFormat,int,java.io.OutputStream)>: 1
<android.graphics.Bitmap: void setDensity(int)>: 1
<android.graphics.drawable.BitmapDrawable: void <init>(android.content.res.Resources,android.graphics.Bitmap)>: 1
----------------StartWorker----------------
<java.lang.String: boolean equals(java.lang.Object)>: 1146
<java.io.File: void <init>(java.lang.String)>: 844
<java.io.File: boolean exists()>: 777
<java.io.File: boolean delete()>: 486
<android.database.Cursor: void close()>: 357
<java.io.File: void <init>(java.lang.String,java.lang.String)>: 322
<java.io.File: java.lang.String getAbsolutePath()>: 274
<java.io.FileInputStream: void <init>(java.io.File)>: 259
<java.io.File: java.lang.String getName()>: 240
<java.lang.Object: java.lang.String toString()>: 213
<java.io.FileOutputStream: void <init>(java.io.File)>: 199
<java.io.InputStream: void close()>: 151
<java.io.OutputStream: void close()>: 133
<java.io.File: boolean mkdirs()>: 133
<java.io.StringReader: void <init>(java.lang.String)>: 130
<java.io.File: java.lang.String getPath()>: 128
<java.io.Writer: void write(java.lang.String)>: 128
<java.io.ObjectInputStream: java.lang.Object readObject()>: 128
<java.io.ObjectInputStream: void <init>(java.io.InputStream)>: 128
<java.io.RandomAccessFile: void <init>(java.io.File,java.lang.String)>: 126
<java.lang.String: int hashCode()>: 115
<java.io.OutputStream: void write(byte[],int,int)>: 109
<java.net.URI: java.net.URI create(java.lang.String)>: 108
<java.io.InputStream: int read(byte[])>: 102
<java.io.File: boolean createNewFile()>: 98
<java.io.FileInputStream: void close()>: 97
<java.io.File: java.lang.String[] list()>: 96
<java.io.File: java.io.File[] listFiles(java.io.FileFilter)>: 96
<java.io.File: boolean mkdir()>: 96
<java.io.ObjectInputStream: void close()>: 96
<java.io.File: boolean renameTo(java.io.File)>: 96
<java.io.ObjectOutputStream: void <init>(java.io.OutputStream)>: 96
<java.io.StringWriter: java.lang.String toString()>: 96
<java.io.ObjectOutputStream: void writeObject(java.lang.Object)>: 96
<java.io.RandomAccessFile: void close()>: 93
<java.io.Closeable: void close()>: 69
<java.io.IOException: void <init>(java.lang.String)>: 68
<java.io.RandomAccessFile: void writeUTF(java.lang.String)>: 67
<java.io.RandomAccessFile: void setLength(long)>: 67
<java.io.PrintWriter: void <init>(java.io.Writer)>: 66
<java.io.File: boolean isDirectory()>: 65
<java.io.FileOutputStream: void close()>: 65
<java.io.FileInputStream: int read(byte[])>: 65
<java.io.File: long length()>: 64
<java.io.FileOutputStream: void <init>(java.lang.String)>: 64
<java.io.StringWriter: void <init>()>: 64
<java.io.StringWriter: void <init>(int)>: 64
<java.io.FileWriter: void <init>(java.io.File)>: 64
<java.io.Writer: void write(int)>: 64
<java.io.FileInputStream: void <init>(java.lang.String)>: 64
<java.io.RandomAccessFile: java.lang.String readUTF()>: 62
<java.io.InputStream: int read(byte[],int,int)>: 52
<com.fasterxml.jackson.databind.JsonMappingException: void <init>(java.lang.String)>: 52
<java.lang.Object: int hashCode()>: 42
