Duration => 2499
UI Thread => 616
Worker Thread => 1250

----------------StartUI----------------
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>: 114
<android.content.res.Resources: java.io.InputStream openRawResource(int)>: 104
<com.disney.wdpro.database.DisneySqliteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 95
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>: 53
<java.net.HttpURLConnection: java.lang.String getResponseMessage()>: 44
<java.net.HttpURLConnection: int getResponseCode()>: 44
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 38
<java.net.URLConnection: java.io.InputStream getInputStream()>: 33
<java.io.OutputStream: void write(byte[])>: 23
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 18
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 13
<com.disney.wdpro.database.DisneySqliteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 13
<java.io.InputStream: int read(byte[],int,int)>: 11
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int)>: 4
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeByteArray(byte[],int,int,android.graphics.BitmapFactory$Options)>: 3
<android.graphics.Bitmap: android.graphics.Bitmap createScaledBitmap(android.graphics.Bitmap,int,int,boolean)>: 2
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int,android.graphics.BitmapFactory$Options)>: 2
<java.io.BufferedReader: java.lang.String readLine()>: 1
<java.io.Writer: void write(java.lang.String)>: 1
----------------StartWorker----------------
<android.content.res.Resources: java.io.InputStream openRawResource(int)>: 150
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>: 149
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 131
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 120
<java.net.HttpURLConnection: java.lang.String getResponseMessage()>: 116
<java.net.HttpURLConnection: int getResponseCode()>: 116
<com.disney.wdpro.database.DisneySqliteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 107
<java.net.URLConnection: java.io.InputStream getInputStream()>: 87
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>: 75
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 59
<java.io.OutputStream: void write(byte[])>: 58
<java.net.Socket: void close()>: 41
<java.io.InputStream: int read(byte[],int,int)>: 29
<java.io.Writer: void write(java.lang.String)>: 7
<java.io.BufferedReader: java.lang.String readLine()>: 1
<java.io.InputStream: int read(byte[])>: 1
<java.net.Socket: java.io.OutputStream getOutputStream()>: 1
<java.net.Socket: java.io.InputStream getInputStream()>: 1
<java.io.Reader: int read(char[])>: 1
