Duration => 3399
UI Thread => 3387
Worker Thread => 6168

----------------StartUI----------------
<java.lang.Object: void <init>()>: 583
<java.lang.StringBuilder: void <init>()>: 523
<android.content.ContentValues: void <init>()>: 180
<java.util.ArrayList: void <init>()>: 162
<com.locai.petpartner.models.LocaiModelObject: void <init>()>: 145
<com.locai.petpartner.models.ImageLinks: void <init>()>: 139
<java.util.Date: void <init>()>: 115
<com.locai.petpartner.models.User: void <init>()>: 102
<com.locai.petpartner.models.Animal: void <init>()>: 102
<com.locai.petpartner.models.Place: void <init>()>: 86
<retrofit2.ParameterHandler: void <init>()>: 84
<android.database.Cursor: void close()>: 52
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String,java.lang.String)>: 40
<com.locai.petpartner.models.PlaceReference$1: void <init>()>: 39
<com.locai.petpartner.models.Appointment: void <init>()>: 39
<com.crashlytics.android.Crashlytics: void <init>()>: 35
<com.locai.petpartner.models.AnimalAdditionalData: void <init>()>: 32
<com.locai.petpartner.models.Framework: void <init>()>: 31
<java.lang.IllegalArgumentException: void <init>()>: 30
<android.graphics.Path: void <init>()>: 28
<com.locai.petpartner.models.Service: void <init>()>: 24
<retrofit2.Platform: void <init>()>: 24
<com.locai.petpartner.models.ProviderService: void <init>()>: 22
<android.os.Bundle: void <init>()>: 22
<android.support.v7.widget.RecyclerView$Adapter: void <init>()>: 19
<com.locai.petpartner.models.Prescription: void <init>()>: 16
<com.locai.petpartner.models.Note: void <init>()>: 16
<java.util.LinkedHashMap: void <init>()>: 15
<org.json.JSONObject: void <init>()>: 15
<com.locai.petpartner.models.PlaceReference: void <init>()>: 13
<com.locai.petpartner.models.Prescription$1: void <init>()>: 12
<com.google.android.gms.analytics.HitBuilders$EventBuilder: void <init>()>: 12
<android.animation.AnimatorSet: void <init>()>: 12
<retrofit2.Converter$Factory: void <init>()>: 12
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(boolean,java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String,java.lang.String)>: 12
