Duration => 103
UI Thread => 48
Worker Thread => 2370

----------------StartUI----------------
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 20
<java.io.BufferedReader: java.lang.String readLine()>: 7
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 4
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String)>: 4
<android.content.res.Resources: java.io.InputStream openRawResource(int)>: 3
<java.io.InputStream: int read(byte[])>: 2
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>: 2
<java.io.OutputStream: void write(byte[],int,int)>: 2
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 1
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 1
<java.io.Writer: void write(java.lang.String)>: 1
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeByteArray(byte[],int,int,android.graphics.BitmapFactory$Options)>: 1
----------------StartWorker----------------
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 394
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 287
<java.io.Writer: void write(java.lang.String)>: 286
<java.net.HttpURLConnection: int getResponseCode()>: 240
<java.net.URLConnection: java.io.InputStream getInputStream()>: 240
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 180
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String,java.lang.Object[])>: 158
<java.io.InputStream: int read(byte[])>: 126
<java.io.BufferedReader: java.lang.String readLine()>: 114
<android.database.sqlite.SQLiteDatabase: long insertWithOnConflict(java.lang.String,java.lang.String,android.content.ContentValues,int)>: 80
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 80
<android.database.sqlite.SQLiteDatabase: void beginTransaction()>: 80
<java.io.FilterInputStream: int read(byte[])>: 40
<android.content.res.Resources: java.io.InputStream openRawResource(int)>: 38
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>: 14
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>: 6
<java.io.OutputStream: void write(byte[],int,int)>: 6
<java.io.Reader: int read(char[])>: 1
