Duration => 509
UI Thread => 76
Worker Thread => 536

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 26
<android.graphics.Bitmap: boolean isRecycled()>: 5
<android.graphics.drawable.BitmapDrawable: void <init>(android.graphics.Bitmap)>: 5
<java.io.File: boolean exists()>: 5
<java.io.File: void <init>(java.io.File,java.lang.String)>: 5
<android.net.NetworkInfo: boolean isConnected()>: 4
<java.net.URLEncoder: java.lang.String encode(java.lang.String)>: 4
<java.net.URL: java.lang.String getHost()>: 4
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 4
<android.net.NetworkInfo: int getType()>: 4
<java.net.URL: void <init>(java.lang.String)>: 4
<java.lang.Object: boolean equals(java.lang.Object)>: 3
<android.net.wifi.WifiManager: android.net.wifi.WifiInfo getConnectionInfo()>: 1
<java.lang.Enum: boolean equals(java.lang.Object)>: 1
<android.net.wifi.WifiInfo: java.lang.String getMacAddress()>: 1
----------------StartWorker----------------
<java.io.File: boolean exists()>: 43
<java.io.File: void <init>(java.io.File,java.lang.String)>: 24
<java.io.BufferedInputStream: void <init>(java.io.InputStream)>: 18
<java.io.InputStream: void mark(int)>: 18
<java.io.InputStream: boolean markSupported()>: 18
<java.io.File: boolean delete()>: 17
<java.io.File: boolean setLastModified(long)>: 16
<java.io.FileInputStream: void <init>(java.io.File)>: 13
<java.io.InputStream: int read(byte[])>: 13
<java.lang.String: boolean equals(java.lang.Object)>: 13
<java.nio.ByteBuffer: java.nio.ByteBuffer allocate(int)>: 10
<java.io.InputStream: long skip(long)>: 9
<java.io.OutputStream: void write(byte[])>: 9
<android.graphics.Bitmap: int getHeight()>: 9
<java.io.FileOutputStream: void <init>(java.io.File)>: 9
<java.io.File: java.io.File getParentFile()>: 9
<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>: 9
<java.io.File: boolean mkdirs()>: 9
<java.io.Closeable: void close()>: 8
<java.io.File: java.lang.String[] list()>: 8
<java.io.File: long lastModified()>: 8
<java.io.OutputStream: void write(byte[],int,int)>: 8
<java.io.PushbackInputStream: void close()>: 8
<java.io.InputStreamReader: void close()>: 8
<java.net.URI: java.net.URI create(java.lang.String)>: 8
<java.io.InputStream: int read(byte[],int,int)>: 8
<java.io.File: boolean createNewFile()>: 8
<java.lang.String: int hashCode()>: 8
<java.util.zip.GZIPInputStream: int read(byte[],int,int)>: 8
<com.neulion.common.d.b.a.a.a$a: void <init>(java.io.File,java.lang.String)>: 8
<java.net.URLConnection: long getLastModified()>: 5
<java.net.URLConnection: void setIfModifiedSince(long)>: 5
<java.net.URL: void <init>(java.lang.String)>: 5
<com.neulion.common.d.a.a: void <init>(java.io.InputStream)>: 5
<java.net.URLConnection: void setReadTimeout(int)>: 5
<java.net.URL: java.net.URLConnection openConnection()>: 5
<java.net.URLConnection: java.io.InputStream getInputStream()>: 5
<java.net.URLConnection: void setConnectTimeout(int)>: 5
<java.net.HttpURLConnection: int getResponseCode()>: 5
<java.io.RandomAccessFile: void write(byte[])>: 5
<android.graphics.Bitmap: int getRowBytes()>: 5
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream)>: 5
<java.io.FilterInputStream: void <init>(java.io.InputStream)>: 5
<java.io.RandomAccessFile: void <init>(java.io.File,java.lang.String)>: 5
<android.graphics.Bitmap: void recycle()>: 4
<java.io.File: java.io.File[] listFiles(java.io.FileFilter)>: 4
<java.io.Reader: int read(char[])>: 4
<java.util.zip.GZIPInputStream: void <init>(java.io.InputStream)>: 4
<java.net.URLDecoder: java.lang.String decode(java.lang.String)>: 4
<java.net.URI: java.lang.String getRawFragment()>: 4
<java.net.URI: java.lang.String getRawAuthority()>: 4
<java.net.URI: java.lang.String getRawSchemeSpecificPart()>: 4
<java.io.File: java.lang.String getName()>: 4
<java.net.URI: java.lang.String toString()>: 4
<java.io.Reader: void close()>: 4
<java.io.InputStreamReader: void <init>(java.io.InputStream)>: 4
<java.io.PushbackInputStream: void unread(byte[],int,int)>: 4
<java.nio.charset.Charset: boolean isSupported(java.lang.String)>: 4
<java.io.PushbackInputStream: int read(byte[],int,int)>: 4
<java.net.URI: java.lang.String getRawQuery()>: 4
<com.neulion.common.d.c$b: void <init>(java.io.InputStream)>: 4
<java.net.URI: boolean isOpaque()>: 4
<android.graphics.Bitmap: int getWidth()>: 4
<java.io.PushbackInputStream: void <init>(java.io.InputStream,int)>: 4
<java.net.URI: java.lang.String getRawPath()>: 4
<java.io.InputStreamReader: void <init>(java.io.InputStream,java.lang.String)>: 4
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 4
<java.net.URI: java.lang.String getScheme()>: 4
<java.io.File: void <init>(java.lang.String)>: 4
<java.io.StringReader: void <init>(java.lang.String)>: 4
