Duration => 1779
UI Thread => 1435
Worker Thread => 8592

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 490
<java.lang.Object: boolean equals(java.lang.Object)>: 106
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 99
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 94
<java.lang.String: int hashCode()>: 79
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String)>: 69
<android.database.ContentObserver: void <init>(android.os.Handler)>: 57
<android.net.NetworkInfo: boolean isConnectedOrConnecting()>: 54
<android.database.Cursor: void close()>: 50
<android.net.Uri$Builder: android.net.Uri build()>: 31
<java.lang.Enum: boolean equals(java.lang.Object)>: 27
<android.net.Uri$Builder: android.net.Uri$Builder appendQueryParameter(java.lang.String,java.lang.String)>: 21
<android.net.NetworkInfo: int getType()>: 20
<android.net.http.AndroidHttpClient: android.net.http.AndroidHttpClient newInstance(java.lang.String)>: 20
<com.kroger.mobile.store.model.KrogerStore: boolean equals(java.lang.Object)>: 20
<java.io.PrintStream: void println(java.lang.Object)>: 20
<java.io.PrintStream: void println(java.lang.String)>: 20
<android.net.NetworkInfo: java.lang.String getTypeName()>: 20
<android.net.Uri$Builder: android.net.Uri$Builder appendPath(java.lang.String)>: 10
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 6
<java.nio.charset.Charset: java.nio.charset.Charset forName(java.lang.String)>: 6
<android.database.SQLException: void <init>(java.lang.String)>: 6
<android.graphics.BitmapFactory$Options: void <init>()>: 5
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int,android.graphics.BitmapFactory$Options)>: 5
<java.io.File: void <init>(java.lang.String)>: 5
<java.io.Closeable: void close()>: 4
<android.database.sqlite.SQLiteDatabase: boolean deleteDatabase(java.io.File)>: 4
<java.io.File: java.lang.String getName()>: 4
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 4
