Duration => 343
UI Thread => 1293
Worker Thread => 2576

----------------StartUI----------------
<java.io.BufferedReader: java.lang.String readLine()>: 353
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 239
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 213
<android.database.sqlite.SQLiteDatabase: void beginTransaction()>: 152
<android.database.sqlite.SQLiteDatabase: int update(java.lang.String,android.content.ContentValues,java.lang.String,java.lang.String[])>: 120
<java.io.Writer: void write(java.lang.String)>: 54
<java.io.InputStream: int read(byte[],int,int)>: 42
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>: 32
<android.content.Context: java.io.FileInputStream openFileInput(java.lang.String)>: 16
<java.io.InputStream: int read(byte[])>: 16
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 11
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeFile(java.lang.String,android.graphics.BitmapFactory$Options)>: 8
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>: 8
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int,android.graphics.Matrix,boolean)>: 8
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int)>: 5
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 4
<java.io.OutputStream: void write(byte[],int,int)>: 4
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String)>: 2
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>: 2
<android.content.res.Resources: java.io.InputStream openRawResource(int)>: 2
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int)>: 1
<android.graphics.Bitmap: android.graphics.Bitmap createScaledBitmap(android.graphics.Bitmap,int,int,boolean)>: 1
----------------StartWorker----------------
<java.io.Writer: void write(java.lang.String)>: 1604
<java.io.BufferedReader: java.lang.String readLine()>: 208
<java.net.HttpURLConnection: int getResponseCode()>: 175
<java.net.URLConnection: java.io.InputStream getInputStream()>: 125
<java.io.InputStream: int read(byte[],int,int)>: 90
<android.database.sqlite.SQLiteDatabase: void beginTransaction()>: 71
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>: 70
<java.io.InputStream: int read(byte[])>: 49
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 39
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeFile(java.lang.String,android.graphics.BitmapFactory$Options)>: 33
<java.io.Reader: int read(char[])>: 26
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>: 25
<java.io.OutputStream: void write(byte[],int,int)>: 24
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 20
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String)>: 8
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>: 3
<java.net.Socket: void close()>: 1
<java.io.DataInputStream: int read(byte[])>: 1
<android.content.res.Resources: java.io.InputStream openRawResource(int)>: 1
<java.net.Socket: java.io.OutputStream getOutputStream()>: 1
<java.net.Socket: java.io.InputStream getInputStream()>: 1
<java.io.FilterInputStream: int read(byte[])>: 1
