Duration => 774
UI Thread => 207
Worker Thread => 1762

----------------StartUI----------------
<java.io.ByteArrayInputStream: void <init>(byte[])>: 24
<java.io.ObjectInputStream: void <init>(java.io.InputStream)>: 24
<java.io.ObjectInputStream: java.lang.Object readObject()>: 24
<java.lang.String: boolean equals(java.lang.Object)>: 20
<java.io.ByteArrayOutputStream: byte[] toByteArray()>: 15
<java.io.ByteArrayOutputStream: void <init>()>: 15
<java.io.ObjectOutputStream: void <init>(java.io.OutputStream)>: 14
<java.io.ObjectOutputStream: void writeObject(java.lang.Object)>: 14
<java.io.ObjectOutputStream: void close()>: 14
<android.database.Cursor: void close()>: 5
<android.graphics.BitmapFactory$Options: void <init>()>: 4
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 4
<java.io.File: void <init>(java.lang.String)>: 3
<java.io.File: java.lang.String getAbsolutePath()>: 2
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 2
<android.net.NetworkInfo: boolean isConnectedOrConnecting()>: 2
<android.graphics.Bitmap: int getHeight()>: 1
<java.io.File: boolean createNewFile()>: 1
<java.io.FileOutputStream: void <init>(java.io.File)>: 1
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>: 1
<java.lang.String: int hashCode()>: 1
<java.io.InputStream: int read(byte[])>: 1
<android.graphics.Bitmap: int getWidth()>: 1
<java.io.InputStream: void close()>: 1
<java.io.File: long length()>: 1
<android.graphics.Bitmap: boolean compress(android.graphics.Bitmap$CompressFormat,int,java.io.OutputStream)>: 1
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int,android.graphics.Matrix,boolean)>: 1
<android.graphics.Bitmap: void setPixels(int[],int,int,int,int,int,int)>: 1
<java.io.File: java.lang.String getName()>: 1
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeFile(java.lang.String,android.graphics.BitmapFactory$Options)>: 1
<java.io.OutputStream: void flush()>: 1
<java.io.ByteArrayOutputStream: void write(byte[],int,int)>: 1
<java.io.PrintStream: void println(java.lang.String)>: 1
<java.io.FileOutputStream: void close()>: 1
<android.net.Uri: android.net.Uri withAppendedPath(android.net.Uri,java.lang.String)>: 1
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 1
<java.io.File: boolean exists()>: 1
----------------StartWorker----------------
<java.lang.String: boolean equals(java.lang.Object)>: 131
<java.io.File: boolean exists()>: 70
<android.graphics.Bitmap: int getHeight()>: 70
<java.lang.String: int hashCode()>: 70
<android.database.Cursor: void close()>: 44
<android.graphics.Bitmap: int getWidth()>: 42
<android.graphics.BitmapFactory$Options: void <init>()>: 40
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 36
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 29
<java.io.File: boolean setLastModified(long)>: 28
<android.net.wifi.WifiManager: android.net.wifi.WifiInfo getConnectionInfo()>: 28
<android.graphics.Bitmap: void recycle()>: 28
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 28
<java.net.URL: void <init>(java.lang.String)>: 28
<android.database.sqlite.SQLiteDatabase: boolean isOpen()>: 28
<java.net.URLConnection: void setReadTimeout(int)>: 28
<java.net.URL: java.net.URLConnection openConnection()>: 28
<java.lang.Object: boolean equals(java.lang.Object)>: 28
