Duration => 1267
UI Thread => 1782
Worker Thread => 6298

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 641
<java.lang.Object: boolean equals(java.lang.Object)>: 123
<android.net.NetworkInfo: boolean isConnected()>: 86
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 84
<java.io.PrintStream: void println(java.lang.String)>: 68
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 57
<java.io.InputStreamReader: void <init>(java.io.InputStream)>: 53
<java.io.BufferedReader: java.lang.String readLine()>: 53
<java.io.BufferedReader: void <init>(java.io.Reader)>: 53
<java.io.InputStreamReader: void close()>: 52
<java.io.BufferedReader: void close()>: 52
<java.net.ConnectException: void <init>()>: 32
<java.net.InetAddress: java.lang.String getHostAddress()>: 31
<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>: 31
<java.net.NetworkInterface: java.util.Enumeration getNetworkInterfaces()>: 31
<java.net.NetworkInterface: java.util.Enumeration getInetAddresses()>: 31
<java.net.InetAddress: boolean isLoopbackAddress()>: 31
<java.io.OutputStreamWriter: void close()>: 26
<java.io.InputStream: int read(byte[])>: 26
<java.io.InputStream: void close()>: 26
<java.util.zip.ZipFile: void close()>: 26
<java.io.Writer: void write(java.lang.String)>: 26
<java.io.FileInputStream: void close()>: 26
<java.io.OutputStreamWriter: void <init>(java.io.OutputStream)>: 26
<java.io.FileOutputStream: void close()>: 26
<java.io.InputStream: int available()>: 26
<java.io.File: java.lang.String getParent()>: 3
<android.graphics.Bitmap: int getHeight()>: 3
<android.graphics.Bitmap: int getWidth()>: 3
<java.io.File: boolean delete()>: 3
<java.io.File: void <init>(java.lang.String,java.lang.String)>: 3
<android.net.Uri$Builder: android.net.Uri build()>: 2
<android.net.Uri$Builder: android.net.Uri$Builder path(java.lang.String)>: 2
<android.net.NetworkInfo: boolean isConnectedOrConnecting()>: 2
<android.net.Uri$Builder: android.net.Uri$Builder scheme(java.lang.String)>: 2
<android.net.Uri$Builder: void <init>()>: 2
<java.net.URL: java.lang.String getHost()>: 1
<java.net.URL: void <init>(java.lang.String)>: 1
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int,android.graphics.Matrix,boolean)>: 1
<android.net.NetworkRequest$Builder: void <init>()>: 1
<java.lang.Enum: boolean equals(java.lang.Object)>: 1
<android.net.NetworkRequest$Builder: android.net.NetworkRequest build()>: 1
<android.net.ConnectivityManager$NetworkCallback: void <init>()>: 1
<java.io.File: boolean exists()>: 1
<java.io.IOException: void <init>(java.lang.String,java.lang.Throwable)>: 1
<java.net.URLDecoder: java.lang.String decode(java.lang.String,java.lang.String)>: 1
<android.net.ConnectivityManager: void registerNetworkCallback(android.net.NetworkRequest,android.net.ConnectivityManager$NetworkCallback)>: 1
