Duration => 3781
UI Thread => 674
Worker Thread => 15795

----------------StartUI----------------
<java.io.PrintStream: void println(java.lang.String)>: 80
<java.io.File: void <init>(java.lang.String)>: 78
<java.io.File: boolean exists()>: 42
<java.io.File: java.io.File getParentFile()>: 36
<java.io.File: boolean delete()>: 22
<java.io.File: java.lang.String getName()>: 20
<java.io.OutputStream: void flush()>: 20
<java.io.File: boolean isDirectory()>: 17
<java.io.File: java.lang.String getPath()>: 17
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 15
<java.io.File: java.io.File[] listFiles(java.io.FileFilter)>: 15
<java.io.File: java.lang.String getAbsolutePath()>: 15
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 12
<java.io.File: boolean isAbsolute()>: 10
<java.io.OutputStream: void close()>: 10
<java.io.File: long lastModified()>: 10
<java.io.OutputStream: void write(byte[])>: 10
<java.io.File: boolean isFile()>: 10
<java.io.OutputStream: void <init>()>: 10
<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>: 10
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 9
<android.database.sqlite.SQLiteOpenHelper: void close()>: 9
<java.net.URL: java.lang.String toString()>: 8
<java.io.InputStream: void close()>: 6
<java.io.File: boolean mkdirs()>: 6
<java.io.File: java.io.File getAbsoluteFile()>: 5
<java.io.File: boolean renameTo(java.io.File)>: 5
<java.io.File: java.lang.String[] list()>: 5
<java.net.URL: void <init>(java.lang.String)>: 5
<java.io.File: long length()>: 5
<java.net.URLDecoder: java.lang.String decode(java.lang.String)>: 5
<java.io.File: java.net.URI toURI()>: 5
<java.io.BufferedInputStream: void <init>(java.io.InputStream)>: 5
<java.io.FileOutputStream: void <init>(java.io.File,boolean)>: 5
<java.io.FileOutputStream: void <init>(java.lang.String)>: 5
<java.net.URL: java.net.URLConnection openConnection()>: 5
<java.net.URL: java.lang.String getProtocol()>: 5
<java.io.BufferedOutputStream: void write(byte[],int,int)>: 5
<java.net.URL: java.lang.String getFile()>: 5
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 5
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 5
<java.net.URLConnection: java.io.InputStream getInputStream()>: 5
<java.io.BufferedInputStream: void close()>: 5
<java.net.URLEncoder: java.lang.String encode(java.lang.String,java.lang.String)>: 5
<ch.qos.logback.core.recovery.ResilientOutputStreamBase: void <init>()>: 5
<java.io.FileInputStream: void <init>(java.lang.String)>: 5
<java.io.FilterOutputStream: void close()>: 5
<android.net.NetworkInfo: boolean isConnected()>: 5
<java.io.File: boolean canRead()>: 5
