Duration => 103
UI Thread => 573
Worker Thread => 846

----------------StartUI----------------
<java.io.File: boolean exists()>: 54
<java.io.File: void <init>(java.lang.String)>: 53
<android.database.Cursor: void close()>: 37
<java.io.File: java.lang.String getAbsolutePath()>: 30
<java.io.File: boolean delete()>: 29
<java.io.IOException: void <init>()>: 27
<java.io.File: void <init>(java.lang.String,java.lang.String)>: 26
<java.io.File: void <init>(java.io.File,java.lang.String)>: 20
<java.io.ObjectOutputStream: void <init>(java.io.OutputStream)>: 19
<java.io.ObjectOutputStream: void writeObject(java.lang.Object)>: 19
<java.io.ObjectOutputStream: void flush()>: 19
<java.io.OutputStream: void flush()>: 19
<java.io.File: java.lang.String getParent()>: 18
<java.io.File: boolean isDirectory()>: 18
<java.io.File: java.lang.String getName()>: 18
<android.database.Observable: void <init>()>: 18
<java.io.File: boolean renameTo(java.io.File)>: 11
<java.io.InputStream: void close()>: 11
<java.io.File: java.lang.String getPath()>: 11
<java.io.File: boolean mkdirs()>: 11
<java.io.ByteArrayOutputStream: byte[] toByteArray()>: 10
<java.io.Closeable: void close()>: 10
<java.io.ByteArrayOutputStream: void <init>()>: 10
<java.io.File: boolean createNewFile()>: 9
<java.io.FileOutputStream: void <init>(java.io.File)>: 9
<com.dataeast.carrymap.sdk.map.layer.MapLayer$StateObservable: void <init>()>: 9
<java.io.File: java.io.File[] listFiles()>: 9
<com.dataeast.carrymap.sdk.map.layer.MapLayer$LoadObservable: void <init>()>: 9
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 4
<android.net.NetworkInfo: boolean isConnectedOrConnecting()>: 4
<java.io.File: boolean equals(java.lang.Object)>: 3
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 3
<android.graphics.Bitmap: int getHeight()>: 2
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 2
<android.graphics.Bitmap: int getWidth()>: 2
<android.graphics.drawable.BitmapDrawable: android.graphics.Bitmap getBitmap()>: 2
<java.io.IOException: void <init>(java.lang.String)>: 2
<java.lang.Object: boolean equals(java.lang.Object)>: 2
<java.io.FileInputStream: void <init>(java.io.File)>: 1
<java.net.URL: void <init>(java.lang.String)>: 1
<android.bluetooth.BluetoothSocket: void close()>: 1
<java.io.IOException: void <init>(java.lang.Throwable)>: 1
----------------StartWorker----------------
<java.io.File: boolean exists()>: 90
<java.io.File: java.lang.String getName()>: 58
<java.io.File: java.lang.String getAbsolutePath()>: 47
<java.io.File: void <init>(java.lang.String,java.lang.String)>: 47
<java.io.FileOutputStream: void <init>(java.io.File)>: 36
<java.io.File: java.lang.String getPath()>: 29
<java.io.File: void <init>(java.lang.String)>: 29
<java.io.File: void <init>(java.io.File,java.lang.String)>: 29
<java.io.FileInputStream: void <init>(java.io.File)>: 27
<java.io.File: boolean createNewFile()>: 27
<java.io.File: boolean delete()>: 27
<java.io.File: boolean mkdirs()>: 20
<android.graphics.Bitmap: int getHeight()>: 19
<java.io.InputStream: int read(byte[])>: 19
<android.graphics.Bitmap: int getWidth()>: 19
<java.io.IOException: void <init>()>: 18
<java.io.FileNotFoundException: void <init>()>: 18
<java.io.ObjectInputStream: void <init>(java.io.InputStream)>: 18
<java.io.File: long length()>: 18
<java.io.IOException: void <init>(java.lang.Throwable)>: 18
<java.io.InputStream: int available()>: 18
<java.io.ObjectInputStream: java.lang.Object readObject()>: 18
<java.io.File: boolean isDirectory()>: 13
<java.io.File: java.io.File getParentFile()>: 11
<java.io.File: java.lang.String getParent()>: 9
<android.graphics.BitmapFactory$Options: void <init>()>: 9
<java.io.ByteArrayInputStream: void <init>(byte[])>: 9
<android.graphics.Bitmap: void recycle()>: 9
<java.net.URL: void <init>(java.lang.String)>: 9
<java.io.InputStream: void close()>: 9
<android.graphics.Bitmap: boolean compress(android.graphics.Bitmap$CompressFormat,int,java.io.OutputStream)>: 9
<android.graphics.drawable.BitmapDrawable: android.graphics.Bitmap getBitmap()>: 9
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int,android.graphics.Matrix,boolean)>: 9
<java.io.OutputStream: void write(byte[],int,int)>: 9
<java.net.URLConnection: java.lang.String guessContentTypeFromName(java.lang.String)>: 9
<java.net.URL: java.net.URLConnection openConnection()>: 9
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeFile(java.lang.String)>: 9
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeFile(java.lang.String,android.graphics.BitmapFactory$Options)>: 9
<java.io.InputStream: void <init>()>: 9
<java.io.OutputStream: void flush()>: 9
<java.io.BufferedInputStream: void <init>(java.io.InputStream,int)>: 9
<java.net.URL: java.io.InputStream openStream()>: 9
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 5
<android.net.NetworkInfo: boolean isConnectedOrConnecting()>: 5
<android.bluetooth.BluetoothSocket: void close()>: 1
