Duration => 716
UI Thread => 13
Worker Thread => 91

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 11
<java.lang.Object: int hashCode()>: 1
<java.lang.Enum: int hashCode()>: 1
----------------StartWorker----------------
<java.lang.Object: boolean equals(java.lang.Object)>: 13
<java.lang.String: boolean equals(java.lang.Object)>: 7
<java.lang.Object: int hashCode()>: 7
<pkj$d: void <init>(java.lang.String,java.lang.Throwable)>: 6
<java.io.PrintWriter: void println(java.lang.String)>: 4
<java.io.PrintWriter: void print(java.lang.String)>: 4
<java.io.PrintWriter: void println(java.lang.Object)>: 3
<java.io.PrintWriter: void print(int)>: 3
<java.io.PrintWriter: void print(boolean)>: 3
<plw: void <init>(java.lang.String)>: 3
<java.io.PrintWriter: void println(boolean)>: 3
<android.database.Cursor: void close()>: 3
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 2
<pka: boolean equals(java.lang.Object)>: 2
<java.io.IOException: void <init>(java.lang.String,java.lang.Throwable)>: 2
<android.database.ContentObserver: void <init>(android.os.Handler)>: 2
<java.io.PrintWriter: void <init>(java.io.Writer)>: 2
<java.io.PrintStream: void println(java.lang.String)>: 2
<pkj$d: void <init>(java.lang.Throwable)>: 2
<java.lang.Boolean: boolean equals(java.lang.Object)>: 2
<pla: boolean equals(java.lang.Object)>: 2
<poj: boolean equals(java.lang.Object)>: 1
<java.io.Writer: void <init>()>: 1
<java.io.PrintWriter: void close()>: 1
<jrc: void <init>(android.os.Handler)>: 1
<java.nio.ByteOrder: java.nio.ByteOrder nativeOrder()>: 1
<java.io.PrintWriter: void print(java.lang.Object)>: 1
<java.io.IOException: void <init>(java.lang.String)>: 1
<android.net.NetworkInfo: boolean isConnected()>: 1
<plx: void <init>(java.lang.String)>: 1
<android.net.ConnectivityManager: boolean isActiveNetworkMetered()>: 1
<java.nio.charset.Charset: java.nio.charset.Charset forName(java.lang.String)>: 1
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 1
<java.nio.ByteBuffer: java.nio.ByteBuffer wrap(byte[])>: 1
<java.io.PrintWriter: void println(int)>: 1
