Duration => 272
UI Thread => 39
Worker Thread => 386

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 18
<java.lang.Object: boolean equals(java.lang.Object)>: 9
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 3
<java.io.File: void <init>(java.lang.String)>: 2
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int)>: 1
<java.lang.String: int hashCode()>: 1
<java.util.UUID: int hashCode()>: 1
<android.graphics.BitmapFactory$Options: void <init>()>: 1
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeFile(java.lang.String,android.graphics.BitmapFactory$Options)>: 1
<java.io.File: java.lang.String getAbsolutePath()>: 1
<java.io.File: boolean exists()>: 1
----------------StartWorker----------------
<java.lang.String: boolean equals(java.lang.Object)>: 30
<java.io.File: boolean exists()>: 24
<java.io.RandomAccessFile: void seek(long)>: 18
<java.io.File: void <init>(java.lang.String)>: 18
<java.io.RandomAccessFile: void close()>: 15
<java.io.Writer: void write(int)>: 12
<java.io.RandomAccessFile: void <init>(java.io.File,java.lang.String)>: 12
<java.io.Closeable: void close()>: 9
<java.lang.Object: java.lang.String toString()>: 9
<java.io.Writer: void write(java.lang.String)>: 9
<java.io.StringWriter: void <init>()>: 9
<java.io.StringWriter: java.lang.StringBuffer getBuffer()>: 9
<java.lang.Object: boolean equals(java.lang.Object)>: 8
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 6
<java.io.RandomAccessFile: void write(byte[],int,int)>: 6
<java.io.File: boolean createNewFile()>: 6
<java.io.RandomAccessFile: void setLength(long)>: 6
<java.io.DataOutputStream: void <init>(java.io.OutputStream)>: 6
<java.net.Socket: java.io.OutputStream getOutputStream()>: 6
<java.net.Socket: java.io.InputStream getInputStream()>: 6
<java.io.File: boolean delete()>: 6
<android.net.NetworkInfo: boolean isConnected()>: 6
<java.io.RandomAccessFile: void writeLong(long)>: 6
<java.io.File: java.io.File getParentFile()>: 6
<java.io.DataInputStream: void <init>(java.io.InputStream)>: 6
<java.io.File: boolean mkdirs()>: 6
<java.io.File: java.io.File getAbsoluteFile()>: 3
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 3
<java.io.FileInputStream: void <init>(java.io.File)>: 3
<java.net.URL: void <init>(java.lang.String)>: 3
<android.net.NetworkInfo: int getType()>: 3
<java.io.RandomAccessFile: void <init>(java.lang.String,java.lang.String)>: 3
<java.io.Reader: boolean markSupported()>: 3
<java.net.URLConnection: void setReadTimeout(int)>: 3
<java.io.File: java.lang.String getName()>: 3
<java.net.URL: java.net.URLConnection openConnection()>: 3
<java.net.URLConnection: java.lang.String getHeaderField(java.lang.String)>: 3
<java.net.Socket: boolean isClosed()>: 3
<java.io.Reader: int read()>: 3
<java.net.URLConnection: java.util.Map getHeaderFields()>: 3
<java.io.Writer: void write(java.lang.String,int,int)>: 3
<java.net.URLConnection: java.io.InputStream getInputStream()>: 3
<java.io.BufferedInputStream: void close()>: 3
<java.net.Socket: boolean isConnected()>: 3
<java.net.URLConnection: void setDefaultUseCaches(boolean)>: 3
<java.net.URLConnection: void addRequestProperty(java.lang.String,java.lang.String)>: 3
<java.io.InputStream: int read(byte[],int,int)>: 3
<okhttp3.Response: void close()>: 3
<java.net.InetSocketAddress: void <init>(java.lang.String,int)>: 3
<java.net.URLConnection: void setConnectTimeout(int)>: 3
<java.net.HttpURLConnection: int getResponseCode()>: 3
<java.io.DataOutputStream: void flush()>: 3
<java.net.URLConnection: void setDoInput(boolean)>: 3
<java.io.File: java.io.File[] listFiles()>: 3
<java.io.DataInputStream: java.lang.String readUTF()>: 3
<java.io.RandomAccessFile: long readLong()>: 3
<java.io.File: java.lang.String getAbsolutePath()>: 3
<java.io.DataOutputStream: void writeUTF(java.lang.String)>: 3
<java.io.BufferedInputStream: int read(byte[],int,int)>: 3
<java.io.BufferedInputStream: void <init>(java.io.InputStream,int)>: 3
<java.net.HttpURLConnection: void setInstanceFollowRedirects(boolean)>: 3
<java.net.Socket: void connect(java.net.SocketAddress)>: 3
<java.net.Socket: void <init>()>: 3
<java.io.BufferedReader: void <init>(java.io.Reader)>: 3
<java.io.FilterInputStream: int read(byte[])>: 3
<java.io.StringReader: void <init>(java.lang.String)>: 3
<java.net.URLConnection: void setUseCaches(boolean)>: 3
<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>: 3
