Duration => 311
UI Thread => 230
Worker Thread => 826

----------------StartUI----------------
<java.lang.Object: boolean equals(java.lang.Object)>: 34
<java.lang.String: boolean equals(java.lang.Object)>: 26
<java.io.File: void <init>(java.io.File,java.lang.String)>: 20
<org.jetbrains.anko.db.ManagedSQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 18
<java.io.File: boolean exists()>: 12
<java.nio.charset.Charset: java.nio.charset.Charset forName(java.lang.String)>: 11
<java.io.File: boolean delete()>: 10
<java.io.File: java.lang.String getName()>: 10
<java.io.File: boolean mkdirs()>: 10
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 9
<java.io.File: java.io.File[] listFiles()>: 9
<java.io.PrintStream: void println(java.lang.Object)>: 9
<java.io.File: boolean isFile()>: 9
<java.lang.String: int hashCode()>: 3
<java.io.IOException: void <init>(java.lang.String)>: 3
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 2
<java.io.FileInputStream: void <init>(java.io.File)>: 2
<android.net.Uri$Builder: android.net.Uri build()>: 2
<java.io.File: boolean isDirectory()>: 2
<android.net.Uri$Builder: android.net.Uri$Builder authority(java.lang.String)>: 2
<android.net.Uri$Builder: android.net.Uri$Builder scheme(java.lang.String)>: 2
<android.net.Uri$Builder: void <init>()>: 2
<java.io.File: java.lang.String toString()>: 2
<java.io.File: void <init>(java.lang.String)>: 2
<android.net.Uri$Builder: android.net.Uri$Builder appendQueryParameter(java.lang.String,java.lang.String)>: 2
<java.io.Closeable: void close()>: 1
<java.io.FileOutputStream: void write(byte[],int,int)>: 1
<java.io.FileOutputStream: void <init>(java.io.File)>: 1
<java.io.File: java.lang.String[] list()>: 1
<android.net.Uri: android.net.Uri fromFile(java.io.File)>: 1
<java.io.InputStream: int read(byte[])>: 1
<java.net.URL: void <init>(java.lang.String)>: 1
<java.io.OutputStream: void write(byte[],int,int)>: 1
<android.net.Uri$Builder: android.net.Uri$Builder appendPath(java.lang.String)>: 1
<java.io.FileOutputStream: void <init>(java.io.File,boolean)>: 1
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 1
<java.io.File: boolean mkdir()>: 1
<java.io.File: java.io.File getParentFile()>: 1
<java.io.FileOutputStream: void close()>: 1
<android.net.NetworkInfo: boolean isConnectedOrConnecting()>: 1
<java.io.FileInputStream: int read(byte[])>: 1
<java.io.FileInputStream: void close()>: 1
----------------StartWorker----------------
<java.lang.Object: boolean equals(java.lang.Object)>: 152
<java.lang.String: boolean equals(java.lang.Object)>: 116
<java.io.File: boolean exists()>: 58
<java.io.File: void <init>(java.io.File,java.lang.String)>: 34
<java.io.File: boolean mkdirs()>: 33
<java.lang.Object: int hashCode()>: 32
<java.io.File: boolean delete()>: 26
<java.io.File: java.io.File[] listFiles()>: 25
<java.io.File: java.lang.String getName()>: 25
<java.io.File: boolean isFile()>: 25
<android.graphics.Rect: boolean equals(java.lang.Object)>: 24
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 18
<android.graphics.Bitmap: int getHeight()>: 16
<android.graphics.Bitmap: int getWidth()>: 16
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 16
<java.lang.Boolean: boolean equals(java.lang.Object)>: 16
<java.io.File: boolean isDirectory()>: 9
<java.io.ByteArrayOutputStream: byte[] toByteArray()>: 8
<java.net.CookieManager: void <init>(java.net.CookieStore,java.net.CookiePolicy)>: 8
<java.io.FileInputStream: void <init>(java.io.File)>: 8
<android.net.Uri$Builder: android.net.Uri build()>: 8
<java.io.ByteArrayOutputStream: void <init>()>: 8
<android.graphics.Bitmap: boolean compress(android.graphics.Bitmap$CompressFormat,int,java.io.OutputStream)>: 8
<java.io.File: long length()>: 8
<android.graphics.drawable.BitmapDrawable: android.graphics.Bitmap getBitmap()>: 8
<android.graphics.Bitmap: int getPixel(int,int)>: 8
<java.io.IOException: void <init>(java.lang.String)>: 8
<java.io.FileOutputStream: void <init>(java.io.File,boolean)>: 8
<java.lang.Integer: boolean equals(java.lang.Object)>: 8
<java.io.FileInputStream: int available()>: 8
<java.nio.charset.Charset: java.nio.charset.Charset forName(java.lang.String)>: 8
<java.io.PrintStream: void println(java.lang.Object)>: 8
<java.io.ByteArrayOutputStream: void close()>: 8
<java.io.FileOutputStream: void write(byte[])>: 8
<java.io.FileOutputStream: void close()>: 8
<com.appsee.Dimension: boolean equals(java.lang.Object)>: 8
<java.io.FileInputStream: int read(byte[])>: 8
<java.io.File: void <init>(java.lang.String)>: 8
<java.io.FileInputStream: void close()>: 8
<android.net.Uri$Builder: android.net.Uri$Builder appendQueryParameter(java.lang.String,java.lang.String)>: 8
<java.io.File: java.lang.String[] list()>: 1
