Duration => 1770
UI Thread => 226
Worker Thread => 3747

----------------StartUI----------------
<java.io.Writer: void write(char[],int,int)>: 110
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String)>: 64
<java.io.Writer: void write(java.lang.String)>: 20
<java.io.InputStream: int read(byte[])>: 11
<android.content.res.Resources: java.io.InputStream openRawResource(int)>: 7
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeByteArray(byte[],int,int,android.graphics.BitmapFactory$Options)>: 5
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int)>: 3
<android.graphics.Bitmap: android.graphics.Bitmap createScaledBitmap(android.graphics.Bitmap,int,int,boolean)>: 3
<java.io.BufferedReader: java.lang.String readLine()>: 1
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 1
<java.io.OutputStream: void write(byte[],int,int)>: 1
----------------StartWorker----------------
<java.io.Writer: void write(char[],int,int)>: 1056
<java.net.HttpURLConnection: int getResponseCode()>: 576
<java.net.URLConnection: java.io.InputStream getInputStream()>: 320
<java.io.Writer: void write(java.lang.String)>: 320
<java.io.BufferedReader: java.lang.String readLine()>: 256
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 192
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>: 192
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String)>: 128
<java.net.HttpURLConnection: java.lang.String getResponseMessage()>: 128
<android.database.sqlite.SQLiteDatabase: void beginTransaction()>: 128
<android.content.res.Resources: java.io.InputStream openRawResource(int)>: 99
<java.io.InputStream: int read(byte[])>: 96
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 64
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 64
<android.database.sqlite.SQLiteDatabase: int update(java.lang.String,android.content.ContentValues,java.lang.String,java.lang.String[])>: 64
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 64
