Duration => 17952
UI Thread => 736
Worker Thread => 14931

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 311
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 58
<java.net.InetAddress: java.lang.String getHostAddress()>: 56
<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>: 56
<android.net.NetworkInfo: boolean isConnected()>: 56
<java.net.InetAddress: boolean isLoopbackAddress()>: 56
<java.net.NetworkInterface: java.util.Enumeration getNetworkInterfaces()>: 56
<java.net.NetworkInterface: java.util.Enumeration getInetAddresses()>: 56
<java.lang.Object: boolean equals(java.lang.Object)>: 6
<java.net.URLEncoder: java.lang.String encode(java.lang.String,java.lang.String)>: 2
<java.net.URLDecoder: java.lang.String decode(java.lang.String,java.lang.String)>: 2
<java.net.URL: java.lang.String getPath()>: 1
<java.lang.String: int hashCode()>: 1
<java.net.URI: java.lang.String getPath()>: 1
<java.io.InputStream: int read(byte[])>: 1
<java.io.InputStream: void close()>: 1
<java.net.URL: void <init>(java.lang.String)>: 1
<java.net.URI: java.lang.String getUserInfo()>: 1
<java.util.zip.ZipFile: void close()>: 1
<java.io.File: boolean delete()>: 1
<java.io.File: java.io.File[] listFiles()>: 1
<java.net.URI: java.net.URI create(java.lang.String)>: 1
<java.net.URI: java.lang.String getHost()>: 1
<java.net.URI: java.lang.String getQuery()>: 1
<com.cloudinary.AuthToken: boolean equals(java.lang.Object)>: 1
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int)>: 1
<java.lang.reflect.Method: boolean equals(java.lang.Object)>: 1
<java.io.PrintStream: void println(java.lang.String)>: 1
<java.lang.Object: java.lang.String toString()>: 1
<java.io.InputStream: int available()>: 1
<java.io.File: void <init>(java.io.File,java.lang.String)>: 1
<java.io.File: boolean exists()>: 1
----------------StartWorker----------------
<java.lang.String: boolean equals(java.lang.Object)>: 3521
<android.database.sqlite.SQLiteOpenHelper: void close()>: 616
<java.io.Writer: void write(java.lang.String)>: 504
<java.io.IOException: void <init>(java.lang.String)>: 504
<java.lang.Object: boolean equals(java.lang.Object)>: 444
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 336
<java.io.PrintStream: void println(java.lang.String)>: 335
<java.net.ProtocolException: void <init>(java.lang.String)>: 280
<android.database.sqlite.SQLiteDatabase: int delete(java.lang.String,java.lang.String,java.lang.String[])>: 280
<java.lang.String: int hashCode()>: 280
<java.lang.Object: int hashCode()>: 280
<android.database.Cursor: void close()>: 280
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 224
<java.net.URL: void <init>(java.lang.String)>: 223
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 168
<java.net.URLConnection: void setReadTimeout(int)>: 168
<java.net.URL: java.net.URLConnection openConnection()>: 168
<java.nio.charset.Charset: java.nio.charset.Charset forName(java.lang.String)>: 168
<java.net.URLConnection: java.io.InputStream getInputStream()>: 168
<java.net.URLConnection: void setConnectTimeout(int)>: 168
<java.io.File: java.lang.String getAbsolutePath()>: 168
<java.io.EOFException: void <init>()>: 168
<java.net.URLEncoder: java.lang.String encode(java.lang.String,java.lang.String)>: 166
<android.database.sqlite.SQLiteStatement: long simpleQueryForLong()>: 112
<android.net.wifi.WifiManager: android.net.wifi.WifiInfo getConnectionInfo()>: 112
<com.sendbird.android.shadow.okio.p: void close()>: 112
<android.database.sqlite.SQLiteDatabase: android.database.sqlite.SQLiteStatement compileStatement(java.lang.String)>: 112
<android.database.sqlite.SQLiteDatabase: boolean isOpen()>: 112
<java.net.URLConnection: void setDoOutput(boolean)>: 112
<java.io.StringWriter: java.lang.String toString()>: 112
<java.io.Writer: java.io.Writer append(java.lang.CharSequence)>: 112
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 112
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 112
<java.io.File: void <init>(java.io.File,java.lang.String)>: 112
<java.io.BufferedReader: java.lang.String readLine()>: 112
<java.net.URLConnection: java.io.OutputStream getOutputStream()>: 112
<java.io.FileOutputStream: void <init>(java.io.File)>: 112
<java.net.HttpURLConnection: int getResponseCode()>: 112
<java.io.StringWriter: void <init>()>: 112
<java.net.URLConnection: void setDoInput(boolean)>: 112
<java.net.HttpURLConnection: java.io.InputStream getErrorStream()>: 112
<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>: 112
<java.io.BufferedReader: void <init>(java.io.Reader)>: 112
<android.database.sqlite.SQLiteClosable: void close()>: 112
<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>: 112
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 111
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int)>: 111
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 57
<java.io.Writer: void <init>()>: 56
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String)>: 56
<java.io.Writer: void write(int)>: 56
<java.io.OutputStream: void close()>: 56
<java.io.Closeable: void close()>: 56
<android.net.Uri: android.net.Uri fromFile(java.io.File)>: 56
<java.io.OutputStreamWriter: void close()>: 56
<android.net.NetworkInfo: int getType()>: 56
<java.io.OutputStreamWriter: void <init>(java.io.OutputStream,java.lang.String)>: 56
<java.net.IDN: java.lang.String toASCII(java.lang.String)>: 56
<java.lang.Appendable: java.lang.Appendable append(char)>: 56
<java.io.OutputStreamWriter: void flush()>: 56
<com.sendbird.android.shadow.com.google.gson.stream.MalformedJsonException: void <init>(java.lang.String)>: 56
<android.database.sqlite.SQLiteDatabase: long insertWithOnConflict(java.lang.String,java.lang.String,android.content.ContentValues,int)>: 56
<java.io.Writer: java.io.Writer append(char)>: 56
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String,java.lang.String)>: 56
<android.database.DatabaseUtils: long queryNumEntries(android.database.sqlite.SQLiteDatabase,java.lang.String)>: 56
