Duration => 355
UI Thread => 147
Worker Thread => 9073

----------------StartUI----------------
<android.database.sqlite.SQLiteClosable: void close()>: 32
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 29
<android.database.Cursor: void close()>: 25
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>: 9
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 9
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String,java.lang.String)>: 7
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 7
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 6
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 5
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String)>: 5
<android.database.sqlite.SQLiteOpenHelper: void close()>: 4
<java.io.PrintStream: void println(java.lang.String)>: 3
<java.io.PrintStream: void print(java.lang.String)>: 2
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 1
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 1
<android.net.NetworkInfo: boolean isConnectedOrConnecting()>: 1
<android.database.ContentObserver: void <init>(android.os.Handler)>: 1
----------------StartWorker----------------
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 1439
<android.database.sqlite.SQLiteClosable: void close()>: 1412
<android.database.Cursor: void close()>: 1017
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String,java.lang.String)>: 648
<java.io.PrintStream: void println(java.lang.String)>: 463
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>: 344
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 237
<java.io.File: void <init>(java.lang.String)>: 216
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 173
<java.io.File: boolean delete()>: 162
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 161
<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String)>: 135
<java.io.OutputStream: void close()>: 135
<java.io.InputStream: int read(byte[])>: 135
<java.io.InputStream: void close()>: 135
<java.io.OutputStream: void write(byte[],int,int)>: 135
<java.io.File: boolean exists()>: 135
<android.database.sqlite.SQLiteOpenHelper: void close()>: 131
<java.io.Writer: void write(int)>: 108
<java.io.FileOutputStream: void <init>(java.lang.String)>: 108
<java.io.OutputStream: void flush()>: 108
<java.io.PrintStream: void print(java.lang.String)>: 106
<java.lang.Object: java.lang.String toString()>: 81
<java.io.Writer: void write(java.lang.String)>: 81
<java.io.StringWriter: void <init>()>: 81
<android.database.sqlite.SQLiteDatabase: android.database.sqlite.SQLiteDatabase openDatabase(java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 81
<java.io.StringWriter: java.lang.StringBuffer getBuffer()>: 81
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 54
<java.io.FileInputStream: void <init>(java.lang.String)>: 54
<java.io.File: java.lang.String getAbsolutePath()>: 54
<java.io.File: java.io.File getAbsoluteFile()>: 27
<java.io.BufferedReader: void <init>(java.io.Reader,int)>: 27
<java.util.zip.ZipInputStream: void close()>: 27
<java.io.FileOutputStream: void write(byte[],int,int)>: 27
<java.io.File: boolean isDirectory()>: 27
<java.io.File: java.io.File createTempFile(java.lang.String,java.lang.String,java.io.File)>: 27
<java.net.URI: void <init>(java.lang.String)>: 27
<java.net.URL: void <init>(java.lang.String)>: 27
<java.io.File: long length()>: 27
<java.io.Reader: boolean markSupported()>: 27
<java.net.URLConnection: void setReadTimeout(int)>: 27
<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>: 27
<java.net.URL: java.net.URLConnection openConnection()>: 27
<java.net.HttpURLConnection: java.lang.String getResponseMessage()>: 27
<java.io.InputStreamReader: void <init>(java.io.InputStream)>: 27
<java.io.Reader: int read()>: 27
<java.io.Writer: void write(java.lang.String,int,int)>: 27
<java.net.URLConnection: java.io.InputStream getInputStream()>: 27
<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>: 27
<java.io.BufferedReader: java.lang.String readLine()>: 27
<java.io.FileOutputStream: void <init>(java.io.File)>: 27
<java.io.BufferedReader: void close()>: 27
<java.net.HttpURLConnection: int getResponseCode()>: 27
<android.net.NetworkInfo: boolean isConnected()>: 27
<java.io.FileOutputStream: void <init>(java.lang.String,boolean)>: 27
<java.io.FileOutputStream: void close()>: 27
<java.io.BufferedReader: void <init>(java.io.Reader)>: 27
<java.net.URLConnection: int getContentLength()>: 27
<java.io.StringReader: void <init>(java.lang.String)>: 27
<java.io.FilterInputStream: int read(byte[])>: 27
<java.io.File: boolean mkdirs()>: 27
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 26
