Duration => 66
UI Thread => 96
Worker Thread => 420

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 15
<android.net.Uri: android.net.Uri withAppendedPath(android.net.Uri,java.lang.String)>: 11
<android.database.Cursor: void close()>: 9
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 4
<android.database.sqlite.SQLiteQueryBuilder: void setTables(java.lang.String)>: 2
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 2
<java.io.BufferedReader: java.lang.String readLine()>: 2
<android.database.sqlite.SQLiteQueryBuilder: void <init>()>: 2
<android.database.sqlite.SQLiteQueryBuilder: void appendWhere(java.lang.CharSequence)>: 2
<java.io.PrintStream: void flush()>: 2
<java.io.PrintStream: void println(java.lang.String)>: 2
<java.io.BufferedReader: void <init>(java.io.Reader)>: 2
<android.database.sqlite.SQLiteQueryBuilder: android.database.Cursor query(android.database.sqlite.SQLiteDatabase,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>: 2
<android.net.Uri: java.lang.String encode(java.lang.String)>: 2
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 1
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 1
<java.io.FileInputStream: void <init>(java.io.File)>: 1
<java.io.InputStream: void close()>: 1
<java.net.URL: void <init>(java.lang.String)>: 1
<java.io.File: long lastModified()>: 1
<java.net.URL: java.lang.String toString()>: 1
<android.net.TrafficStats: void clearThreadStatsTag()>: 1
<java.net.URLConnection: void setDoOutput(boolean)>: 1
<java.net.HttpURLConnection: long getHeaderFieldDate(java.lang.String,long)>: 1
<java.net.URLConnection: void setReadTimeout(int)>: 1
<java.net.ConnectException: void <init>(java.lang.String)>: 1
<java.net.URL: java.net.URLConnection openConnection()>: 1
<java.net.URLConnection: java.lang.String getHeaderField(java.lang.String)>: 1
