Duration => 4867
UI Thread => 254
Worker Thread => 2740

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 52
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 15
<java.io.FileInputStream: void close()>: 10
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 9
<java.io.ObjectInputStream: void close()>: 9
<java.io.ObjectInputStream: java.lang.Object readObject()>: 9
<java.io.ObjectInputStream: void <init>(java.io.InputStream)>: 9
<java.io.DataInput: int readUnsignedByte()>: 8
<java.io.IOException: void <init>(java.lang.String)>: 8
<android.database.sqlite.SQLiteClosable: void close()>: 8
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 7
<android.database.sqlite.SQLiteDatabase: boolean isOpen()>: 7
<java.io.DataInput: java.lang.String readUTF()>: 6
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 5
<org.joda.time.DateTimeZone: boolean equals(java.lang.Object)>: 4
<java.io.File: void <init>(java.io.File,java.lang.String)>: 4
<java.io.DataInput: boolean readBoolean()>: 4
<java.io.DataInputStream: void <init>(java.io.InputStream)>: 4
<android.net.wifi.WifiManager: android.net.wifi.WifiInfo getConnectionInfo()>: 3
<java.io.FileInputStream: void <init>(java.io.File)>: 3
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 3
<java.io.InputStream: void close()>: 3
<java.io.BufferedReader: void close()>: 3
<java.lang.String: int hashCode()>: 3
<android.net.wifi.WifiInfo: java.lang.String getSSID()>: 3
<java.io.BufferedReader: void <init>(java.io.Reader)>: 3
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 2
<java.lang.Object: boolean equals(java.lang.Object)>: 2
<android.database.sqlite.SQLiteDatabase: int delete(java.lang.String,java.lang.String,java.lang.String[])>: 2
