Duration => 6250
UI Thread => 616
Worker Thread => 10197

----------------StartUI----------------
<java.io.OutputStream: void write(byte[])>: 265
<java.io.InputStream: int read(byte[])>: 109
<android.graphics.drawable.BitmapDrawable: void <init>(android.content.res.Resources,android.graphics.Bitmap)>: 84
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream)>: 79
<android.content.Context: java.io.FileInputStream openFileInput(java.lang.String)>: 32
<android.content.Context: java.io.FileOutputStream openFileOutput(java.lang.String,int)>: 28
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 5
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>: 5
<java.io.Writer: void write(java.lang.String)>: 4
<java.io.Reader: int read(char[])>: 2
<java.io.BufferedReader: java.lang.String readLine()>: 1
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 1
<java.io.OutputStream: void write(byte[],int,int)>: 1
----------------StartWorker----------------
<java.io.OutputStream: void write(byte[])>: 1518
<java.io.InputStream: int read(byte[])>: 1297
<java.io.Writer: void write(java.lang.String)>: 1211
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 809
<java.net.Socket: void close()>: 543
<android.graphics.Bitmap: android.graphics.Bitmap createScaledBitmap(android.graphics.Bitmap,int,int,boolean)>: 461
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>: 404
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>: 400
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>: 298
<java.net.URLConnection: java.io.InputStream getInputStream()>: 272
<java.net.HttpURLConnection: int getResponseCode()>: 271
<java.io.InputStream: int read(byte[],int,int)>: 270
<java.io.OutputStream: void write(byte[],int,int)>: 269
<android.content.Context: java.io.FileOutputStream openFileOutput(java.lang.String,int)>: 163
<java.net.URL: java.io.InputStream openStream()>: 163
<java.io.BufferedReader: java.lang.String readLine()>: 136
<java.net.HttpURLConnection: java.lang.String getResponseMessage()>: 136
<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>: 135
<java.net.Socket: java.io.OutputStream getOutputStream()>: 135
<org.apache.http.impl.io.ChunkedInputStream: int read(byte[])>: 135
<java.net.Socket: java.io.InputStream getInputStream()>: 135
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int,android.graphics.Matrix,boolean)>: 135
<java.io.InputStream: int read()>: 135
<android.database.sqlite.SQLiteDatabase: int update(java.lang.String,android.content.ContentValues,java.lang.String,java.lang.String[])>: 135
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int)>: 135
<android.content.res.Resources: java.io.InputStream openRawResource(int)>: 135
<org.apache.http.impl.io.ContentLengthInputStream: int read(byte[])>: 135
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream)>: 56
<java.io.Reader: int read(char[])>: 30
<android.content.ContextWrapper: java.io.FileOutputStream openFileOutput(java.lang.String,int)>: 28
<android.content.Context: java.io.FileInputStream openFileInput(java.lang.String)>: 28
<android.content.ContextWrapper: java.io.FileInputStream openFileInput(java.lang.String)>: 28
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeFile(java.lang.String,android.graphics.BitmapFactory$Options)>: 28
<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>: 28
