Duration => 214
UI Thread => 193
Worker Thread => 1591

----------------StartUI----------------
<java.lang.String: boolean equals(java.lang.Object)>: 35
<java.io.File: void <init>(java.lang.String)>: 18
<java.io.File: boolean isDirectory()>: 17
<java.io.File: long length()>: 16
<java.io.File: java.io.File[] listFiles()>: 16
<java.io.File: java.lang.String getParent()>: 8
<java.io.File: boolean renameTo(java.io.File)>: 8
<java.io.File: boolean delete()>: 8
<java.io.File: java.lang.String getName()>: 8
<java.io.File: boolean exists()>: 8
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 6
<android.database.Cursor: void close()>: 5
<java.io.FileInputStream: void <init>(java.io.File)>: 4
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 4
<java.io.File: void <init>(java.io.File,java.lang.String)>: 4
<android.net.Uri: android.net.Uri fromFile(java.io.File)>: 3
<android.net.NetworkInfo: boolean isConnected()>: 3
<java.io.BufferedReader: java.lang.String readLine()>: 2
<java.io.BufferedReader: void <init>(java.io.Reader,int)>: 2
<java.io.BufferedReader: void close()>: 2
<android.net.NetworkInfo: boolean isAvailable()>: 2
<java.io.FileReader: void <init>(java.lang.String)>: 2
<java.io.File: java.lang.String getPath()>: 2
<java.net.URLEncoder: java.lang.String encode(java.lang.String,java.lang.String)>: 1
<android.graphics.Bitmap: void recycle()>: 1
<java.lang.String: int hashCode()>: 1
<android.net.NetworkInfo: java.lang.String getExtraInfo()>: 1
<java.net.URLDecoder: java.lang.String decode(java.lang.String,java.lang.String)>: 1
<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>: 1
<android.database.sqlite.SQLiteDatabase: int delete(java.lang.String,java.lang.String,java.lang.String[])>: 1
<java.io.File: java.lang.String getAbsolutePath()>: 1
<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>: 1
<java.io.File: boolean mkdirs()>: 1
----------------StartWorker----------------
<java.lang.String: boolean equals(java.lang.Object)>: 303
<java.io.File: void <init>(java.lang.String)>: 99
<java.io.File: boolean exists()>: 82
<java.io.File: java.lang.String getAbsolutePath()>: 64
<java.net.URL: void <init>(java.lang.String)>: 52
<java.io.File: long length()>: 43
<java.net.URL: java.net.URLConnection openConnection()>: 39
<java.net.URLConnection: java.io.InputStream getInputStream()>: 39
<java.net.HttpURLConnection: int getResponseCode()>: 39
<java.io.File: boolean mkdirs()>: 39
<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>: 39
<android.net.Uri: android.net.Uri parse(java.lang.String)>: 27
<java.io.InputStream: void close()>: 26
<java.io.FileOutputStream: void <init>(java.io.File)>: 26
<java.net.URLConnection: void setConnectTimeout(int)>: 26
<java.net.URLConnection: void setDoInput(boolean)>: 26
<java.net.HttpURLConnection: java.io.InputStream getErrorStream()>: 26
<java.net.URLConnection: void setRequestProperty(java.lang.String,java.lang.String)>: 26
<java.io.File: boolean isDirectory()>: 17
<java.io.File: java.io.File[] listFiles()>: 17
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>: 14
<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>: 14
<android.database.sqlite.SQLiteClosable: void close()>: 14
<java.io.OutputStream: void close()>: 13
<java.io.Closeable: void close()>: 13
<android.net.Uri$Builder: android.net.Uri build()>: 13
<java.net.URLConnection: void setDoOutput(boolean)>: 13
<java.io.OutputStream: void write(byte[],int,int)>: 13
<java.net.URLConnection: void setReadTimeout(int)>: 13
<android.net.Uri$Builder: android.net.Uri$Builder appendPath(java.lang.String)>: 13
<java.util.zip.ZipInputStream: int read(byte[],int,int)>: 13
<java.io.BufferedInputStream: void <init>(java.io.InputStream)>: 13
<java.io.File: java.lang.String getName()>: 13
<java.io.PrintStream: void print(java.lang.String)>: 13
<java.io.OutputStream: void write(byte[])>: 13
<java.io.BufferedOutputStream: void write(byte[],int,int)>: 13
<java.net.URLConnection: java.lang.String getHeaderField(java.lang.String)>: 13
<java.net.URL: java.lang.String getFile()>: 13
<android.database.sqlite.SQLiteDatabase: int delete(java.lang.String,java.lang.String,java.lang.String[])>: 13
<java.io.BufferedOutputStream: void <init>(java.io.OutputStream,int)>: 13
<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>: 13
<java.io.File: boolean mkdir()>: 13
<android.net.Uri$Builder: android.net.Uri$Builder appendQueryParameter(java.lang.String,java.lang.String)>: 13
<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>: 13
<java.io.File: java.lang.String getParent()>: 13
<java.io.BufferedReader: java.lang.String readLine()>: 13
<java.io.InputStream: int read(byte[],int,int)>: 13
<java.net.URLEncoder: java.lang.String encode(java.lang.String,java.lang.String)>: 13
<java.net.URLConnection: java.io.OutputStream getOutputStream()>: 13
<java.io.BufferedReader: void close()>: 13
<android.database.sqlite.SQLiteDatabase: long replaceOrThrow(java.lang.String,java.lang.String,android.content.ContentValues)>: 13
<android.net.Uri$Builder: android.net.Uri$Builder authority(java.lang.String)>: 13
